Date,Air_Temperature,Mean_Air_Temperature,Adjunct_Temperature_Barometer,Air_pressure_corrected,Air_pressure_mean,Time_Rain_Snow_Began,Time_Rain_Snow_Ended,Accumulated_Precipitation,Snow_Depth,Force_Pressure_Vapour,Relative_Humidity,Wind_Direction,Wind_Force,Cloud_Amount,Cloud_Type,Cloud_Direction,Cloud_Velocity,Upper_Cloud_Direction,Weather_Remarks
1865-08-25 00:00:00,,13.72,,,1015.98,,,,,,,,,,,,,,
1865-08-25 07:00:00,9.44,,,1015.65,,,,,,11.01,75,315,2,2.4,Cl6,,-999,,
1865-08-25 14:00:00,18.89,,,1015.04,,,,,,13.75,64,225,2,0,,,,,
1865-08-25 21:00:00,12.78,,,1017.27,,,,,,13.75,87,225,1,0,,,,,
1865-08-26 00:00:00,,15.17,,,1014.66,,,,,,,,,,,,,,
1865-08-26 07:00:00,13.89,,,1017.14,,,,,,15.48,88,225,2,6.4,Cl6,,,,
1865-08-26 14:00:00,17.78,,,1015.37,,,,,,15.61,77,225,7,0,,,,,
1865-08-26 21:00:00,13.89,,,1011.51,,,,,,14.7,93,225,5,8,Cl6,,,,
1865-08-27 00:00:00,,15.17,,,1006.71,7am,8am,1.02,,,,,,,,,,,
1865-08-27 07:00:00,14.44,,,1006.54,,,,,,15.81,94,225,2,8,,,,,
1865-08-27 14:00:00,16.67,,,1006.43,,,,,,15.44,82,225,3,4.8,Cl6,,,,
1865-08-27 21:00:00,14.44,,,1007.11,,,,,,13.31,81,225,1,0,,,,,
1865-08-28 00:00:00,,14.83,,,1009.58,,,,,,,,,,,,,,
1865-08-28 07:00:00,11.11,,,1008.67,,,,,,11.89,75,315,3,0,,,,,
1865-08-28 14:00:00,18.89,,,1008.4,,,,,,12.06,66,315,3,6.4,Cl6,,,,
1865-08-28 21:00:00,14.44,,,1011.65,,,,,,12.43,76,315,1,0,,,,,
1865-08-29 00:00:00,,13.33,,,1015.61,,,,,,,,,,,,,,
1865-08-29 07:00:00,10,,,1015.31,,,,,,11.31,80,315,1,0,,,,,
1865-08-29 14:00:00,17.22,,,1015.04,,,,,,10.63,55,315,2,6.4,Cl6,,,,
1865-08-29 21:00:00,12.78,,,1016.49,,,,,,11.01,75,315,1,8,Cl6,,,,
1865-08-30 00:00:00,,14.28,,,1021.47,Morning,,1.27,,,,,,,,,,,SH
1865-08-30 07:00:00,10.56,,,1020.18,,,,,,11.31,80,315,1,5.6,Cl6,,,,
1865-08-30 14:00:00,19.44,,,1020.79,,,,,,12.6,56,315,1,5.6,Cl7,,,,
1865-08-30 21:00:00,12.78,,,1023.43,,,,,,11.01,75,315,1,0,,,,,
1865-08-31 00:00:00,,15.17,,,1020.66,,,,,,,,,,,,,,
1865-08-31 07:00:00,10.56,,,1023.98,,,,,,13.14,93,135,1,8,Cl7,,,,
1865-08-31 14:00:00,15.56,,,1021.54,,,,,,14.32,82,180,1,8,Cl7,,,,
1865-08-31 21:00:00,13.89,,,1016.46,,,,,,13.71,87,225,3,8,Cl7,,,,
1865-09-01 00:00:00,,15,,,1009.52,,,,,,,,,,,,,,
1865-09-01 07:00:00,13.89,,,1012.33,,,,,,15.81,94,225,1,8,Cl2,,,,
1865-09-01 14:00:00,16.67,,,1008.87,,,,,,15.44,82,225,1,8,Cl6,,,,
1865-09-01 21:00:00,14.44,,,1007.35,,,,,,14.76,90,225,1,0,,,,,
1865-09-02 00:00:00,,19.44,,,1006.71,,,,,,,,,,,,,,
1865-09-02 07:00:00,15.56,,,1007.11,,,,,,14.6,72,315,3,0,,,,,
1865-09-02 14:00:00,24.44,,,1005.49,,,,,,11.62,38,315,5,0,,,,,
1865-09-02 21:00:00,18.33,,,1007.52,,,,,,11.58,55,315,2,0,,,,,
1865-09-03 00:00:00,,16.28,,,1010.77,,,,,,,,,,,,,,
1865-09-03 07:00:00,15.56,,,1009.99,,,,,,11.75,62,315,1,8,Cl6,,,,
1865-09-03 14:00:00,18.89,,,1009.82,,,,,,12.06,56,315,2,4,Cl6,,,,
1865-09-03 21:00:00,14.44,,,1012.53,,,,,,13.41,61,315,2,4,Cl6,,,,
1865-09-04 00:00:00,,14.06,,,1017.58,,,,,,,,,,,,,,
1865-09-04 07:00:00,10,,,1017.61,,,,,,11.85,81,0,1,0,,,,,
1865-09-04 14:00:00,20.56,,,1017.54,,,,,,13.61,56,225,2,0.8,Cl6,,,,
1865-09-04 21:00:00,11.67,,,1017.61,,,,,,10.9,80,225,1,4,Cl6,,,,
1865-09-05 00:00:00,,14.06,,,1011.31,9:30 AM,,1.52,,,,,,,,,,,
1865-09-05 07:00:00,13.33,,,1014.26,,,,,,14.7,93,225,2,8,Cl2,,,,
1865-09-05 14:00:00,15,,,1010.77,,,,,,15.24,90,225,3,8,Cl7,,,,
1865-09-05 21:00:00,13.89,,,1008.91,,,,,,14.7,93,225,1,8,Cl2,,,,
1865-09-06 00:00:00,,13.5,,,1006.74,11:00 AM,4:00 PM,5.59,,,,,,,,,,,
1865-09-06 07:00:00,13.33,,,1007.65,,,,,,15.24,96,225,1,8,Cl2,,,,
1865-09-06 14:00:00,14.44,,,1006.98,,,,,,15.24,93,225,1,8,,,,,
1865-09-06 21:00:00,12.78,,,1005.62,,,,,,14.22,96,225,1,0,,,,,
1865-09-07 00:00:00,,15.17,,,1005.99,,,,,,,,,,,,,,
1865-09-07 07:00:00,13.89,,,1005.28,,,,,,15.92,88,270,1,0,,,,,
1865-09-07 14:00:00,17.78,,,1004.34,,,,,,16.66,82,180,1,2.4,Cl6,,,,
1865-09-07 21:00:00,13.89,,,1008.37,,,,,,11.07,70,0,1,0,,,,,
1865-09-08 00:00:00,,14.61,,,1016.46,,,,,,,,,,,,,,-999
1865-09-08 00:00:00,,14.61,,,1016.46,,,,,,,,,,,,,,-999
1865-09-08 00:00:00,,14.61,,,1016.46,,,,,,,,,,,,,,AU
1865-09-08 00:00:00,,14.61,,,1016.46,,,,,,,,,,,,,,-999
1865-09-08 00:00:00,,14.61,,,1016.46,,,,,,,,,,,,,,-999
1865-09-08 07:00:00,10,,,1014.29,,,,,,10.5,74,0,2,0,,,,,
1865-09-08 14:00:00,17.78,,,1015.37,,,,,,12.73,63,180,2,5.6,Cl6,,,,
1865-09-08 21:00:00,10.56,,,1019.74,,,,,,10.94,86,45,1,0,,,,,
1865-09-09 00:00:00,,13.17,,,1024.04,,,,,,,,,,,,,,AU
1865-09-09 00:00:00,,13.17,,,1024.04,,,,,,,,,,,,,,-999
1865-09-09 00:00:00,,13.17,,,1024.04,,,,,,,,,,,,,,-999
1865-09-09 00:00:00,,13.17,,,1024.04,,,,,,,,,,,,,,-999
1865-09-09 00:00:00,,13.17,,,1024.04,,,,,,,,,,,,,,-999
1865-09-09 07:00:00,9.44,,,1023.54,,,,,,11.31,80,45,2,4,Cl6,,,,
1865-09-09 14:00:00,17.78,,,1023.71,,,,,,11.89,60,180,1,0,,,,,
1865-09-09 21:00:00,12.22,,,1024.86,,,,,,11.31,80,180,1,0,,,,,
1865-09-10 00:00:00,,12.06,,,1022.96,,,,,,,,,,,,,,
1865-09-10 07:00:00,8.33,,,1025.13,,,,,,12.67,90,225,1,4,Cl6,,,,
1865-09-10 14:00:00,15.56,,,1022.22,,,,,,14.32,82,225,2,0,,,,,
1865-09-10 21:00:00,12.22,,,1021.54,,,,,,11.85,83,225,3,8,Cl6,,,,
1865-09-11 00:00:00,,14.83,,,1013.41,,,,,,,,,,,,,,
1865-09-11 07:00:00,13.33,,,1014.29,,,,,,15.24,96,225,2,8,Cl2,,,,
1865-09-11 14:00:00,16.67,,,1011.21,,,,,,17.61,94,225,2,8,Cl6,,,,
1865-09-11 21:00:00,14.44,,,1014.73,,,,,,15.75,96,225,1,8,Cl2,,,,
1865-09-12 00:00:00,,17.22,,,1012.87,,,,,,,,,,,,,,
1865-09-12 07:00:00,13.89,,,1011.72,,,,,,16.93,100,225,1,8,Cl2,,,,
1865-09-12 14:00:00,21.67,,,1010.94,,,,,,17.81,70,225,3,0,,,,,
1865-09-12 21:00:00,16.11,,,1015.92,,,,,,13.88,77,45,1,0,,,,,
1865-09-13 00:00:00,,17.78,,,1022.86,,,,,,,,,,,,,,
1865-09-13 07:00:00,16.11,,,1022.82,,,,,,13.55,72,0,2,0,,,,,
1865-09-13 14:00:00,22.78,,,1022.76,,,,,,13.21,48,45,2,0,,,,,
1865-09-13 21:00:00,14.44,,,1022.96,,,,,,12.43,76,45,1,1.6,Cl6,,,,
1865-09-14 00:00:00,,15.39,,,1016.7,,,,,,,,,,,,,,LT
1865-09-14 07:00:00,12.78,,,1020.52,,,,,,13.31,80,180,1,0,,,,,
1865-09-14 14:00:00,17.78,,,1020.15,,,,,,15.61,77,225,1,3.2,Cl6,,,,
1865-09-14 21:00:00,15,,,1009.38,,,,,,15.81,94,225,2,8,Cl2,,,,
1865-09-15 00:00:00,,18.33,,,1009.79,,,,,,,,,,,,,,
1865-09-15 07:00:00,14.44,,,1005.08,,,,,,18.63,83,315,2,4,Cl6,,,,
1865-09-15 14:00:00,24.44,,,1008.67,,,,,,12.39,40,315,3,0,,,,,
1865-09-15 21:00:00,16.11,,,1015.65,,,,,,12.12,67,315,1,0,,,,,
1865-09-16 00:00:00,,14.83,,,1018.49,,,,,,,,,,,,,,
1865-09-16 07:00:00,12.78,,,1017.51,,,,,,9.31,57,315,3,0,,,,,
1865-09-16 14:00:00,18.89,,,1018.22,,,,,,10.53,48,0,2,0,,,,,
1865-09-16 21:00:00,12.78,,,1019.78,,,,,,11.01,75,0,1,4,Cl6,,,,
1865-09-17 00:00:00,,14.44,,,1009.21,8:00 AM,7:00 PM,2.54,,,,,,,,,,,
1865-09-17 07:00:00,13.33,,,1009.69,,,,,,13.71,87,225,5,8,Cl7,,,,
1865-09-17 14:00:00,15.56,,,1007.65,,,,,,14.32,82,225,2,8,Cl7,,,,
1865-09-17 21:00:00,14.44,,,1010.26,,,,,,13.31,81,225,2,8,Cl7,,,,
1865-09-18 00:00:00,,9.44,,,1019.64,,,,,,,,,,,,,,
1865-09-18 07:00:00,8.89,,,1019.2,,,,,,7.59,67,45,3,8,Cl6,,,,
1865-09-18 14:00:00,10.56,,,1019.1,,,,,,8.64,63,45,2,8,Cl6,,,,
1865-09-18 21:00:00,8.89,,,1020.66,,,,,,8.91,80,45,1,8,Cl7,,,,
1865-09-19 00:00:00,,10.56,,,1017.2,,,,,,,,,,,,,,AU
1865-09-19 00:00:00,,10.56,,,1017.2,,,,,,,,,,,,,,-999
1865-09-19 00:00:00,,10.56,,,1017.2,,,,,,,,,,,,,,-999
1865-09-19 00:00:00,,10.56,,,1017.2,,,,,,,,,,,,,,-999
1865-09-19 00:00:00,,10.56,,,1017.2,,,,,,,,,,,,,,-999
1865-09-19 07:00:00,7.78,,,1019.1,,,,,,8.26,80,45,1,8,Cl6,,,,
1865-09-19 14:00:00,15.56,,,1016.12,,,,,,10.16,58,0,2,1.6,Cl6,,,,
1865-09-19 21:00:00,8.33,,,1016.42,,,,,,8.57,80,0,1,0,,,,,
1865-09-20 00:00:00,,12.22,,,1018.52,,,,,,,,,,,,,,
1865-09-20 07:00:00,7.78,,,1019.74,,,,,,8.64,68,315,2,8,Cl6,,,,
1865-09-20 14:00:00,16.11,,,1018.83,,,,,,12.12,67,225,2,0,,,,,
1865-09-20 21:00:00,12.78,,,1017,,,,,,13.71,87,225,7,8,Cl6,,,,
1865-09-21 00:00:00,,13.89,,,1014.26,,,,,,,,,,,,,,
1865-09-21 07:00:00,12.78,,,1014.97,,,,,,13.71,87,225,2,2.4,Cl6,,,,
1865-09-21 14:00:00,16.11,,,1015.82,,,,,,14.9,82,180,2,0,,,,,
1865-09-21 21:00:00,12.78,,,1015.34,,,,,,12.7,87,180,3,0,,,,,
1865-09-22 00:00:00,,10.94,,,1022.38,6:00 AM,11:00 AM,1.02,,,,,,,,,,,
1865-09-22 07:00:00,11.11,,,1020.89,,,,,,11.34,86,45,2,8,,,,,
1865-09-22 14:00:00,14.44,,,1021.78,,,,,,11.58,71,135,2,6.4,Cl6,,,,
1865-09-22 21:00:00,7.22,,,1024.52,,,,,,8.57,85,135,1,0,,,,,
1865-09-23 00:00:00,,8.72,,,1025.47,,,,,,,,,,,,,,
1865-09-23 07:00:00,4.44,,,1026.82,,,,,,8.26,64,90,1,8,Cl6,,,,
1865-09-23 14:00:00,12.22,,,1025.06,,,,,,9.04,84,180,2,0,,,,,
1865-09-23 21:00:00,9.44,,,1024.52,,,,,,10.16,86,225,1,0,,,,,
1865-09-24 00:00:00,,11.67,,,1020.05,7:00 AM,2:00 PM,2.54,,,,,,,,,,,
1865-09-24 07:00:00,11.67,,,1022.25,,,,,,12.67,93,225,3,8,,,,,
1865-09-24 14:00:00,11.67,,,1020.79,,,,,,12.67,93,225,5,8,,,,,
1865-09-24 21:00:00,11.67,,,1017.07,,,,,,13.41,98,225,5,8,Cl7,,,,
1865-09-25 00:00:00,,13.33,,,1004.81,6:30 AM,12:00 PM,17.14,,,,,,,,,,,
1865-09-25 07:00:00,12.78,,,1008.74,,,,,,14.7,96,225,8,8,,,,,
1865-09-25 14:00:00,13.89,,,1002.71,,,,,,15.24,96,225,7,8,Cl2,,,,
1865-09-25 21:00:00,13.33,,,1002.98,,,,,,14.22,93,270,1,0,,,-999,,
1865-09-26 00:00:00,,11.67,,,1016.36,,,,,,,,,,,,,,
1865-09-26 07:00:00,10.56,,,1012.12,,,,,,9.65,86,315,3,8,Cl7,,,,
1865-09-26 14:00:00,11.67,,,1015.1,,,,,,9.38,70,0,5,4,Cl6,,,,
1865-09-26 21:00:00,7.22,,,1021.81,,,,,,7.89,78,0,1,0,,,-999,,
1865-09-27 00:00:00,,8.17,,,1027.19,,,,,,,,,,,,,,
1865-09-27 07:00:00,3.89,,,1027.84,,,,,,8.64,85,0,1,0,,,,,
1865-09-27 14:00:00,12.22,,,1027.02,,,,,,11.31,80,225,2,2.4,Cl6,,,,
1865-09-27 21:00:00,8.33,,,1026.69,,,,,,9.31,86,225,1,0,,,-999,,
1865-09-28 00:00:00,,10.17,,,1019.78,,,,,,,,,,,,,,
1865-09-28 07:00:00,5.56,,,1021.91,,,,,,9.65,86,225,1,0,,,,,
1865-09-28 14:00:00,15.56,,,1018.69,,,,,,12.53,66,225,1,0,,,,,
1865-09-28 21:00:00,9.44,,,1018.69,,,,,,10.9,92,225,1,0,,,,,
1865-09-29 00:00:00,,11.83,,,1017.2,,,,,,,,,,,,,,
1865-09-29 07:00:00,8.33,,,1019.1,,,,,,11.31,93,225,1,0,,,,,
1865-09-29 14:00:00,17.78,,,1016.26,,,,,,14.6,72,225,1,2.4,Cl6,,,,
1865-09-29 21:00:00,12.22,,,1016.26,,,,,,12.67,90,225,1,0,,,,,
1865-09-30 00:00:00,,12.61,,,1013.14,,,,,,,,,,,,,,
1865-09-30 07:00:00,8.89,,,1015.71,,,,,,12.67,93,225,1,0,,,,,
1865-09-30 14:00:00,17.22,,,1012.53,,,,,,14.02,72,225,1,0,,,,,
1865-09-30 21:00:00,11.67,,,1011.21,,,,,,12.67,93,225,1,0,,,,,
1865-10-01 00:00:00,,12.78,,,1006.57,,,,,,,,,,,,,,
1865-10-01 07:00:00,14.44,,,1007.99,,,,,,14.12,96,225,1,8,Cl2,,-999,,
1865-10-01 14:00:00,13.33,,,1006.5,,,,,,14.22,93,225,1,8,Cl2,,,,
1865-10-01 21:00:00,12.78,,,1005.59,,,,,,14.16,96,225,1,8,Cl2,,,,
1865-10-02 00:00:00,,11.67,,,1004.94,,,,,,,,,,,,,,
1865-10-02 07:00:00,11.11,,,1005.69,,,,,,13.14,97,225,1,8,Cl2,,,,
1865-10-02 14:00:00,13.33,,,1004.13,,,,,,14.73,96,225,1,8,Cl2,,,,
1865-10-02 21:00:00,10.56,,,1005.01,,,,,,12.19,97,270,1,4,Cl6,,,,
1865-10-03 00:00:00,,8.33,,,1005.05,,,,,,,,,,,,,,
1865-10-03 07:00:00,7.22,,,1005.42,,,,,,8.26,80,315,1,5.6,Cl2,,,,
1865-10-03 14:00:00,12.22,,,1004.74,,,,,,9.82,70,225,2,0,,,,,
1865-10-03 21:00:00,5.56,,,1004.98,,,,,,7.62,85,225,1,0,,,,,
1865-10-04 00:00:00,,7.22,,,1002.88,,,,,,,,,,,,,,
1865-10-04 07:00:00,2.78,,,1003.32,,,,,,7.01,84,0,2,3.2,Cl2,,,,
1865-10-04 14:00:00,11.67,,,1001.96,,,,,,10.16,74,0,2,8,Cl6,,,,
1865-10-04 21:00:00,7.22,,,1003.39,,,,,,8.57,85,0,2,7.2,Cl2,,,,
1865-10-05 00:00:00,,7.39,,,1004.57,,,,,,,,,,,,,,
1865-10-05 07:00:00,3.89,,,1004.13,,,,,,7.62,85,0,2,0,,,,,
1865-10-05 14:00:00,11.11,,,1003.52,,,,,,9.01,70,0,2,8,Cl6,,,,
1865-10-05 21:00:00,7.22,,,1006.1,,,,,,8.57,85,0,1,0,,,,,
1865-10-06 00:00:00,,7.22,,,1010.6,,,,,,,,,,,,,,
1865-10-06 07:00:00,5,,,1010.09,,,,,,8.26,84,0,1,8,Cl6,,,,
1865-10-06 14:00:00,11.67,,,1009.89,,,,,,9.38,70,225,3,0.8,Ch6,,,,
1865-10-06 21:00:00,5,,,1011.85,,,,,,7.28,84,225,1,0,,,,,
1865-10-07 00:00:00,,10.17,,,1009.65,10pm,10:30pm,1.78,-999,,,,,,,,,,
1865-10-07 07:00:00,4.44,,,1002.1,,,,,,7.92,84,315,1,0,,,,,
1865-10-07 14:00:00,13.89,,,1007.82,,,,,,11.07,70,225,2,0,,,,,
1865-10-07 21:00:00,12.22,,,1007.86,,,,,,11.31,80,0,5,8,,,,,
1865-10-08 00:00:00,,7.78,,,1012.97,,,,,,,,,,,,,,
1865-10-08 07:00:00,6.11,,,1013.38,,,,,,7.25,78,0,3,0,,,,,
1865-10-08 14:00:00,12.22,,,1012.53,,,,,,7.79,55,225,2,1.6,Ch6,,,,
1865-10-08 21:00:00,5,,,1012.63,,,,,,7.28,84,0,1,0,,,,,
1865-10-09 00:00:00,,7.78,,,1009.58,In night,,0.76,,,,,,,,,,,
1865-10-09 07:00:00,1.67,,,1012.19,,,,,,6.54,91,0,1,6.4,Cl2,,,,
1865-10-09 14:00:00,12.22,,,1008.94,,,,,,9.75,70,225,2,3.2,Cl6,,,,
1865-10-09 21:00:00,9.44,,,1007.65,,,,,,10.16,86,225,2,8,Cl6,,,,
1865-10-10 00:00:00,,9.61,,,1001.66,,,,,,,,,,,,,,-999
1865-10-10 00:00:00,,9.61,,,1001.66,,,,,,,,,,,,,,AU
1865-10-10 00:00:00,,9.61,,,1001.66,,,,,,,,,,,,,,-999
1865-10-10 00:00:00,,9.61,,,1001.66,,,,,,,,,,,,,,-999
1865-10-10 00:00:00,,9.61,,,1001.66,,,,,,,,,,,,,,-999
1865-10-10 07:00:00,9.44,,,1001.42,,,,,,11.31,93,315,3,8,,,,,
1865-10-10 14:00:00,12.22,,,1001.42,,,,,,9.75,70,315,7,3.2,Ch6,,,,
1865-10-10 21:00:00,7.22,,,1005.15,,,,,,6.13,60,315,3,0,,,,,
1865-10-11 00:00:00,,7.94,,,1004.74,,,,,,,,,,,,,,
1865-10-11 07:00:00,5.56,,,1002.91,,,,,,5.62,60,315,5,0,,,,,
1865-10-11 14:00:00,11.11,,,1006.98,,,,,,6.57,50,315,3,0,,,,,
1865-10-11 21:00:00,7.22,,,1004.44,,,,,,8.57,85,0,2,8,Cl6,,,,
1865-10-12 00:00:00,,5.94,,,1002.71,6am,10am,3.05,,,,,,,,,,,
1865-10-12 07:00:00,6.11,,,1003.62,,,,,,7.92,84,45,1,8,,,,,
1865-10-12 14:00:00,6.11,,,1001.52,,,,,,7.92,84,45,1,8,Cl7,,,,
1865-10-12 21:00:00,5.56,,,1002.98,,,,,,6.43,72,45,2,8,Cl6,,,,
1865-10-13 00:00:00,,6.67,,,1007.86,,,,,,,,,,,,,,
1865-10-13 07:00:00,3.33,,,1007.52,,,,,,5.55,64,45,3,0,,,,,
1865-10-13 14:00:00,10.56,,,1006.91,,,,,,7.99,63,0,2,0,,,,,
1865-10-13 21:00:00,6.11,,,1008.81,,,,,,7.28,78,0,1,8,Cl6,,,,
1865-10-14 00:00:00,,5.56,,,1008.84,,,,,,,,,,,,,,
1865-10-14 07:00:00,2.22,,,1009.86,,,,,,5.86,68,0,2,0,,,,,
1865-10-14 14:00:00,8.33,,,1008.53,,,,,,7.89,73,225,5,0,,,,,
1865-10-14 21:00:00,6.11,,,1008.13,,,,,,8.64,92,225,1,8,Cl6,,,,
1865-10-15 00:00:00,,6.67,,,1001.15,9am,-999,-999,,,,,,,,,,,
1865-10-15 07:00:00,5,,,1007.32,,,,,,8.64,92,135,2,8,Cl7,,,,
1865-10-15 14:00:00,7.78,,,1000.34,,,,,,9.72,93,135,5,8,,,,,
1865-10-15 21:00:00,7.22,,,992.42,,,,,,9.31,92,45,5,8,,,,,
1865-10-16 00:00:00,,5.39,,,991.97,AM,-999,24.89,,,,,,,,,,,
1865-10-16 07:00:00,7.22,,,987.71,,,,,,9.31,92,45,3,8,,,,,
1865-10-16 14:00:00,5.56,,,989.06,,,,,,7.62,85,0,3,8,,,,,
1865-10-16 21:00:00,3.33,,,995.84,,,,,,6.43,83,0,3,8,,,,,
1865-10-17 00:00:00,,4.83,,,1011.01,,,,,,,,,,,,,,
1865-10-17 07:00:00,3.33,,,1006.71,,,,,,6.43,83,315,3,4,Cl6,,,,
1865-10-17 14:00:00,7.78,,,1010.02,,,,,,7.01,67,315,3,0,,,,,
1865-10-17 21:00:00,3.33,,,1016.59,,,,,,6.43,83,315,1,0,,,,,
1865-10-18 00:00:00,,5.94,,,1017.61,,,,,,,,,,,,,,
1865-10-18 07:00:00,1.67,,,1018.29,,,,,,5.93,82,315,2,8,Cl6,,,,
1865-10-18 14:00:00,7.78,,,1017.88,,,,,,8.26,80,225,2,8,Cl7,,,,
1865-10-18 21:00:00,8.33,,,982.73,,,,,,10.16,93,225,2,8,Cl7,,,,
1865-10-19 00:00:00,,11.5,,,998.38,9am,-999,-999,,,,,,,,,,,
1865-10-19 07:00:00,8.89,,,1009.14,,,,,,9.65,86,135,3,8,Cl7,,,,
1865-10-19 14:00:00,12.22,,,999.87,,,,,,13.14,93,135,5,8,,,,,
1865-10-19 21:00:00,13.33,,,982.73,,,,,,14.22,93,225,9,8,,,,,
1865-10-20 00:00:00,,8.89,,,979.45,AM,-999,14.1,,,,,,,,,,,-999
1865-10-20 00:00:00,,8.89,,,979.45,AM,-999,14.1,,,,,,,,,,,-999
1865-10-20 00:00:00,,8.89,,,979.45,AM,-999,14.1,,,,,,,,,,,-999
1865-10-20 00:00:00,,8.89,,,979.45,AM,-999,14.1,,,,,,,,,,,-999
1865-10-20 00:00:00,,8.89,,,979.45,AM,-999,14.1,,,,,,,,,,,AU
1865-10-20 07:00:00,9.44,,,976.97,,,,,,10.5,86,225,9,8,Cl6,,,,
1865-10-20 14:00:00,11.67,,,976.97,,,,,,11.51,60,270,8,6.4,Cl6,,,,
1865-10-20 21:00:00,5.56,,,984.42,,,,,,6.43,72,270,5,0,,,,,
1865-10-21 00:00:00,,4.83,,,993.23,,,,,,,,,,,,,,
1865-10-21 07:00:00,2.78,,,989.84,,,,,,5.86,75,270,3,8,Cl6,,,,
1865-10-21 14:00:00,7.22,,,990.72,,,,,,6.13,60,315,5,7.2,Cl6,,,,
1865-10-21 21:00:00,4.44,,,995.73,,,,,,5.28,63,315,5,8,Cl6,,,,
1865-10-22 00:00:00,,3.5,,,1006.67,,,,,,,,,,,,,,
1865-10-22 07:00:00,1.11,,,1004.74,,,,,,4.3,60,315,7,4,Cl6,,,,
1865-10-22 14:00:00,6.11,,,1005.66,,,,,,4.67,50,315,7,0,,,,,
1865-10-22 21:00:00,3.33,,,1009.65,,,,,,5.32,68,315,3,0,,,,,
1865-10-23 00:00:00,,1.83,,,1008.91,,,,,,,,,,,,,,SN
1865-10-23 00:00:00,,1.83,,,1008.91,,,,,,,,,,,,,,-999
1865-10-23 07:00:00,4.44,,,1005.55,,,,,,6.1,70,270,2,8,Cl6,,,,
1865-10-23 14:00:00,2.22,,,1008.94,,,,,,4.81,66,315,7,6.4,Cl6,,,,
1865-10-23 21:00:00,-1.11,,,1015.27,,,,,,3.93,70,0,1,0,,,,,
1865-10-24 00:00:00,,2.78,,,1015.07,,,,,,,,,,,,,,-999
1865-10-24 07:00:00,-1.67,,,1015.17,,,,,,3.62,62,315,5,0,,,,,
1865-10-24 14:00:00,7.22,,,1015.37,,,,,,5.62,55,315,3,0,,,,,
1865-10-24 21:00:00,2.78,,,1018.08,,,,,,6.77,91,315,2,0,,,,,
1865-10-25 00:00:00,,1.28,,,1021.3,,,,,,,,,,,,,,AU
1865-10-25 07:00:00,-1.67,,,1021.67,,,,,,3.25,58,0,3,0,,,,,
1865-10-25 14:00:00,5.56,,,1020.49,,,,,,5.42,60,0,2,0,,,,,
1865-10-25 21:00:00,0,,,987.54,,,,,,3.62,87,270,1,0,,,,,
1865-10-26 00:00:00,,2.39,,,1023.1,,,,,,,,,,,,,,
1865-10-26 07:00:00,-0.56,,,988.89,,,,,,3.45,55,0,2,8,Cl6,,,,
1865-10-26 14:00:00,5.56,,,988.05,,,,,,5.42,60,225,2,2.4,Cl6,,,,
1865-10-26 21:00:00,-3.33,,,990.79,,,,,,3.62,76,0,2,0,,,,,
1865-10-27 00:00:00,,-0.94,,,1025.43,,,,,,,,,,,,,,
1865-10-27 07:00:00,-5.56,,,991.53,,,,,,2.3,53,0,2,0,,,,,
1865-10-27 14:00:00,2.78,,,1003.25,,,,,,4.54,61,0,2,0,,,,,
1865-10-27 21:00:00,0,,,992.21,,,,,,4,65,0,1,8,Cl6,,,,
1865-10-28 00:00:00,,5.56,,,1012.67,9am,12pm,36.83,,,,,,,,,,,
1865-10-28 07:00:00,1.67,,,988.28,,,,,,5.35,74,135,2,8,Cl7,,,,
1865-10-28 14:00:00,4.44,,,1013.55,,,,,,7.65,92,135,3,8,,,,,
1865-10-28 21:00:00,10.56,,,1002.03,,,,,,11.78,93,135,1,8,,,,,
1865-10-29 00:00:00,,5.94,,,1000.14,,,,,,,,,,,,,,
1865-10-29 07:00:00,8.89,,,998.31,,,,,,9.31,86,270,1,6.4,Cl6,,,,
1865-10-29 14:00:00,8.33,,,998.21,,,,,,9.31,86,315,3,6.4,Cl6,,,,
1865-10-29 21:00:00,0.56,,,1007.25,,,,,,4.98,78,315,3,2.4,Cl6,,,,
1865-10-30 00:00:00,,0.72,,,1026.48,,,,,,,,,,,,,,AU
1865-10-30 07:00:00,-1.11,,,1023.03,,,,,,3.05,56,315,3,8,Cl7,,,,
1865-10-30 14:00:00,3.89,,,1025.57,,,,,,5.08,63,315,2,0,,,,,
1865-10-30 21:00:00,-0.56,,,1030.82,,,,,,4.3,72,315,1,0,,,-999,,
1865-10-31 00:00:00,,3.5,,,1030.95,,,,,,,,,,,,,,
1865-10-31 07:00:00,-1.67,,,999.22,,,,,,3.93,70,315,2,8,Cl6,,,,
1865-10-31 14:00:00,5.56,,,997.56,,,,,,6.43,72,225,2,8,Cl7,,,,
1865-10-31 21:00:00,6.67,,,994.82,,,,,,8.26,84,225,5,8,Cl7,,,,
1865-11-01 00:00:00,,7.39,,,1022.15,"6pm (on 31/10, i.e., the night before)",Early morning,9.52,-999,,,,,,,,,,
1865-11-01 07:00:00,7.78,,,1021.71,,,,,,9.72,39,0,2,8,,,-999,,
1865-11-01 14:00:00,9.44,,,1020.69,,,,,,9.35,80,0,2,5.6,Cl6,,,,
1865-11-01 21:00:00,5,,,1023.71,,,,,,7.28,84,0,0,8,Cl6,,,,
