"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"AbitibiPost","48.6","-79.3",NA,"America/Toronto","5","71734","7090050"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","dd","ptb","pte","ta","w"
1869-01-12 07:00:00,NA,NA,NA,-9.44,NA
1869-01-12 07:00:00,NA,NA,NA,NA,1
1869-01-12 14:00:00,315,NA,NA,NA,NA
1869-01-12 14:00:00,NA,NA,NA,-6.67,NA
1869-01-12 14:00:00,NA,NA,NA,NA,1
1869-01-12 21:00:00,180,NA,NA,NA,NA
1869-01-12 21:00:00,NA,NA,NA,-10.56,NA
1869-01-12 21:00:00,NA,NA,NA,NA,5
1869-01-13 07:00:00,180,NA,NA,NA,NA
1869-01-13 07:00:00,NA,NA,NA,-10.56,NA
1869-01-13 07:00:00,NA,NA,NA,NA,2
1869-01-13 14:00:00,180,NA,NA,NA,NA
1869-01-13 14:00:00,NA,NA,NA,-3.89,NA
1869-01-13 14:00:00,NA,NA,NA,NA,5
1869-01-13 21:00:00,180,NA,NA,NA,NA
1869-01-13 21:00:00,NA,NA,NA,-3.89,NA
1869-01-13 21:00:00,NA,NA,NA,NA,5
1869-01-14,NA,"4 pm",NA,NA,NA
1869-01-14,NA,NA,"empty",NA,NA
1869-01-14 07:00:00,180,NA,NA,NA,NA
1869-01-14 07:00:00,NA,NA,NA,-5.56,NA
1869-01-14 07:00:00,NA,NA,NA,NA,2
1869-01-14 14:00:00,180,NA,NA,NA,NA
1869-01-14 14:00:00,NA,NA,NA,-0.56,NA
1869-01-14 14:00:00,NA,NA,NA,NA,2
1869-01-14 21:00:00,180,NA,NA,NA,NA
1869-01-14 21:00:00,NA,NA,NA,-4.44,NA
1869-01-14 21:00:00,NA,NA,NA,NA,2
1869-01-15,NA,"empty",NA,NA,NA
1869-01-15,NA,NA,"9 am",NA,NA
1869-01-15 07:00:00,0,NA,NA,NA,NA
1869-01-15 07:00:00,NA,NA,NA,-12.22,NA
1869-01-15 07:00:00,NA,NA,NA,NA,5
1869-01-15 14:00:00,315,NA,NA,NA,NA
1869-01-15 14:00:00,NA,NA,NA,-12.78,NA
1869-01-15 14:00:00,NA,NA,NA,NA,5
1869-01-15 21:00:00,315,NA,NA,NA,NA
1869-01-15 21:00:00,NA,NA,NA,-16.11,NA
1869-01-15 21:00:00,NA,NA,NA,NA,5
1869-01-16 07:00:00,0,NA,NA,NA,NA
1869-01-16 07:00:00,NA,NA,NA,-17.78,NA
1869-01-16 07:00:00,NA,NA,NA,NA,1
1869-01-16 14:00:00,0,NA,NA,NA,NA
1869-01-16 14:00:00,NA,NA,NA,-13.33,NA
1869-01-16 14:00:00,NA,NA,NA,NA,1
1869-01-16 21:00:00,315,NA,NA,NA,NA
1869-01-16 21:00:00,NA,NA,NA,-12.22,NA
1869-01-16 21:00:00,NA,NA,NA,NA,1
1869-01-17 07:00:00,0,NA,NA,NA,NA
1869-01-17 07:00:00,NA,NA,NA,-29.44,NA
1869-01-17 07:00:00,NA,NA,NA,NA,1
1869-01-17 14:00:00,0,NA,NA,NA,NA
1869-01-17 14:00:00,NA,NA,NA,-18.89,NA
1869-01-17 14:00:00,NA,NA,NA,NA,1
1869-01-17 21:00:00,0,NA,NA,NA,NA
1869-01-17 21:00:00,NA,NA,NA,-28.89,NA
1869-01-17 21:00:00,NA,NA,NA,NA,1
1869-01-18 07:00:00,180,NA,NA,NA,NA
1869-01-18 07:00:00,NA,NA,NA,-28.89,NA
1869-01-18 07:00:00,NA,NA,NA,NA,1
1869-01-18 14:00:00,135,NA,NA,NA,NA
1869-01-18 14:00:00,NA,NA,NA,-8.89,NA
1869-01-18 14:00:00,NA,NA,NA,NA,2
1869-01-18 21:00:00,135,NA,NA,NA,NA
1869-01-18 21:00:00,NA,NA,NA,-12.22,NA
1869-01-18 21:00:00,NA,NA,NA,NA,2
1869-01-19,NA,"8 pm",NA,NA,NA
1869-01-19,NA,NA,"empty",NA,NA
1869-01-19 07:00:00,180,NA,NA,NA,NA
1869-01-19 07:00:00,NA,NA,NA,-11.11,NA
1869-01-19 07:00:00,NA,NA,NA,NA,2
1869-01-19 14:00:00,135,NA,NA,NA,NA
1869-01-19 14:00:00,NA,NA,NA,-3.89,NA
1869-01-19 14:00:00,NA,NA,NA,NA,2
1869-01-19 21:00:00,135,NA,NA,NA,NA
1869-01-19 21:00:00,NA,NA,NA,-5.56,NA
1869-01-19 21:00:00,NA,NA,NA,NA,2
1869-01-20,NA,"empty",NA,NA,NA
1869-01-20,NA,NA,"4 am",NA,NA
1869-01-20 07:00:00,315,NA,NA,NA,NA
1869-01-20 07:00:00,NA,NA,NA,-23.33,NA
1869-01-20 07:00:00,NA,NA,NA,NA,11
1869-01-20 14:00:00,315,NA,NA,NA,NA
1869-01-20 14:00:00,NA,NA,NA,-20.56,NA
1869-01-20 14:00:00,NA,NA,NA,NA,5
1869-01-20 21:00:00,315,NA,NA,NA,NA
1869-01-20 21:00:00,NA,NA,NA,-27.78,NA
1869-01-20 21:00:00,NA,NA,NA,NA,1
1869-01-21 07:00:00,0,NA,NA,NA,NA
1869-01-21 07:00:00,NA,NA,NA,-29.44,NA
1869-01-21 07:00:00,NA,NA,NA,NA,5
1869-01-21 14:00:00,0,NA,NA,NA,NA
1869-01-21 14:00:00,NA,NA,NA,-20.56,NA
1869-01-21 14:00:00,NA,NA,NA,NA,11
1869-01-21 21:00:00,0,NA,NA,NA,NA
1869-01-21 21:00:00,NA,NA,NA,-33.33,NA
1869-01-21 21:00:00,NA,NA,NA,NA,2
1869-01-22,NA,"6 pm",NA,NA,NA
1869-01-22,NA,NA,"empty",NA,NA
1869-01-22 07:00:00,0,NA,NA,NA,NA
1869-01-22 07:00:00,NA,NA,NA,-34.44,NA
1869-01-22 07:00:00,NA,NA,NA,NA,2
1869-01-22 14:00:00,0,NA,NA,NA,NA
1869-01-22 14:00:00,NA,NA,NA,-27.78,NA
1869-01-22 14:00:00,NA,NA,NA,NA,5
1869-01-22 21:00:00,0,NA,NA,NA,NA
1869-01-22 21:00:00,NA,NA,NA,-20.56,NA
1869-01-22 21:00:00,NA,NA,NA,NA,2
1869-01-23,NA,"empty",NA,NA,NA
1869-01-23,NA,NA,"6pm",NA,NA
1869-01-23 07:00:00,180,NA,NA,NA,NA
1869-01-23 07:00:00,NA,NA,NA,-11.11,NA
1869-01-23 07:00:00,NA,NA,NA,NA,5
1869-01-23 14:00:00,315,NA,NA,NA,NA
1869-01-23 14:00:00,NA,NA,NA,-12.78,NA
1869-01-23 14:00:00,NA,NA,NA,NA,2
1869-01-23 21:00:00,0,NA,NA,NA,NA
1869-01-23 21:00:00,NA,NA,NA,-23.33,NA
1869-01-23 21:00:00,NA,NA,NA,NA,1
1869-01-24 07:00:00,0,NA,NA,NA,NA
1869-01-24 07:00:00,NA,NA,NA,-30,NA
1869-01-24 07:00:00,NA,NA,NA,NA,2
1869-01-24 14:00:00,0,NA,NA,NA,NA
1869-01-24 14:00:00,NA,NA,NA,-22.78,NA
1869-01-24 14:00:00,NA,NA,NA,NA,2
1869-01-24 21:00:00,0,NA,NA,NA,NA
1869-01-24 21:00:00,NA,NA,NA,-35,NA
1869-01-24 21:00:00,NA,NA,NA,NA,1
1869-01-25 07:00:00,315,NA,NA,NA,NA
1869-01-25 07:00:00,NA,NA,NA,-31.67,NA
1869-01-25 07:00:00,NA,NA,NA,NA,1
1869-01-25 14:00:00,315,NA,NA,NA,NA
1869-01-25 14:00:00,NA,NA,NA,-20.56,NA
1869-01-25 14:00:00,NA,NA,NA,NA,2
1869-01-25 21:00:00,270,NA,NA,NA,NA
1869-01-25 21:00:00,NA,NA,NA,-16.67,NA
1869-01-25 21:00:00,NA,NA,NA,NA,5
1869-01-26 07:00:00,270,NA,NA,NA,NA
1869-01-26 07:00:00,NA,NA,NA,-23.33,NA
1869-01-26 07:00:00,NA,NA,NA,NA,2
1869-01-26 14:00:00,270,NA,NA,NA,NA
1869-01-26 14:00:00,NA,NA,NA,-20,NA
1869-01-26 14:00:00,NA,NA,NA,NA,5
1869-01-26 21:00:00,270,NA,NA,NA,NA
1869-01-26 21:00:00,NA,NA,NA,-12.78,NA
1869-01-26 21:00:00,NA,NA,NA,NA,11
1869-01-27 07:00:00,270,NA,NA,NA,NA
1869-01-27 07:00:00,NA,NA,NA,-9.44,NA
1869-01-27 07:00:00,NA,NA,NA,NA,2
1869-01-27 14:00:00,270,NA,NA,NA,NA
1869-01-27 14:00:00,NA,NA,NA,-3.89,NA
1869-01-27 14:00:00,NA,NA,NA,NA,5
1869-01-27 21:00:00,270,NA,NA,NA,NA
1869-01-27 21:00:00,NA,NA,NA,-6.67,NA
1869-01-27 21:00:00,NA,NA,NA,NA,5
1869-01-28,NA,"11 am",NA,NA,NA
1869-01-28,NA,NA,"12 pm",NA,NA
1869-01-28 07:00:00,180,NA,NA,NA,NA
1869-01-28 07:00:00,NA,NA,NA,-10,NA
1869-01-28 07:00:00,NA,NA,NA,NA,2
1869-01-28 14:00:00,45,NA,NA,NA,NA
1869-01-28 14:00:00,NA,NA,NA,-3.89,NA
1869-01-28 14:00:00,NA,NA,NA,NA,5
1869-01-28 21:00:00,112.5,NA,NA,NA,NA
1869-01-28 21:00:00,NA,NA,NA,-6.11,NA
1869-01-28 21:00:00,NA,NA,NA,NA,5
1869-01-29 07:00:00,315,NA,NA,NA,NA
1869-01-29 07:00:00,NA,NA,NA,-20,NA
1869-01-29 07:00:00,NA,NA,NA,NA,1
1869-01-29 14:00:00,0,NA,NA,NA,NA
1869-01-29 14:00:00,NA,NA,NA,-15,NA
1869-01-29 14:00:00,NA,NA,NA,NA,2
1869-01-29 21:00:00,45,NA,NA,NA,NA
1869-01-29 21:00:00,NA,NA,NA,-19.44,NA
1869-01-29 21:00:00,NA,NA,NA,NA,2
1869-01-30 07:00:00,0,NA,NA,NA,NA
1869-01-30 07:00:00,NA,NA,NA,-20.56,NA
1869-01-30 07:00:00,NA,NA,NA,NA,2
1869-01-30 14:00:00,0,NA,NA,NA,NA
1869-01-30 14:00:00,NA,NA,NA,-15.56,NA
1869-01-30 14:00:00,NA,NA,NA,NA,5
1869-01-30 21:00:00,0,NA,NA,NA,NA
1869-01-30 21:00:00,NA,NA,NA,-17.78,NA
1869-01-30 21:00:00,NA,NA,NA,NA,2
1869-01-31,NA,"empty","empty",NA,NA
1869-01-31 07:00:00,0,NA,NA,NA,NA
1869-01-31 07:00:00,NA,NA,NA,-23.89,NA
1869-01-31 07:00:00,NA,NA,NA,NA,2
1869-01-31 14:00:00,0,NA,NA,NA,NA
1869-01-31 14:00:00,NA,NA,NA,-18.89,NA
1869-01-31 14:00:00,NA,NA,NA,NA,2
1869-01-31 21:00:00,0,NA,NA,NA,NA
1869-01-31 21:00:00,NA,NA,NA,-23.33,NA
1869-01-31 21:00:00,NA,NA,NA,NA,5
1869-02-01 07:00:00,315,NA,NA,NA,NA
1869-02-01 07:00:00,NA,NA,NA,-23.33,NA
1869-02-01 07:00:00,NA,NA,NA,NA,5
1869-02-01 14:00:00,315,NA,NA,NA,NA
1869-02-01 14:00:00,NA,NA,NA,-19.44,NA
1869-02-01 14:00:00,NA,NA,NA,NA,2
1869-02-01 21:00:00,315,NA,NA,NA,NA
1869-02-01 21:00:00,NA,NA,NA,-27.22,NA
1869-02-01 21:00:00,NA,NA,NA,NA,1
1869-02-02 07:00:00,180,NA,NA,NA,NA
1869-02-02 07:00:00,NA,NA,NA,-34.44,NA
1869-02-02 07:00:00,NA,NA,NA,NA,1
1869-02-02 14:00:00,45,NA,NA,NA,NA
1869-02-02 14:00:00,NA,NA,NA,-11.67,NA
1869-02-02 14:00:00,NA,NA,NA,NA,1
1869-02-02 21:00:00,180,NA,NA,NA,NA
1869-02-02 21:00:00,NA,NA,NA,-19.44,NA
1869-02-02 21:00:00,NA,NA,NA,NA,2
1869-02-03 07:00:00,0,NA,NA,NA,NA
1869-02-03 07:00:00,NA,NA,NA,-20.56,NA
1869-02-03 07:00:00,NA,NA,NA,NA,5
1869-02-03 14:00:00,0,NA,NA,NA,NA
1869-02-03 14:00:00,NA,NA,NA,-15,NA
1869-02-03 14:00:00,NA,NA,NA,NA,5
1869-02-03 21:00:00,0,NA,NA,NA,NA
1869-02-03 21:00:00,NA,NA,NA,-20.56,NA
1869-02-03 21:00:00,NA,NA,NA,NA,11
1869-02-04 07:00:00,0,NA,NA,NA,NA
1869-02-04 07:00:00,NA,NA,NA,-20.56,NA
1869-02-04 07:00:00,NA,NA,NA,NA,5
1869-02-04 14:00:00,0,NA,NA,NA,NA
1869-02-04 14:00:00,NA,NA,NA,-12.22,NA
1869-02-04 14:00:00,NA,NA,NA,NA,11
1869-02-04 21:00:00,0,NA,NA,NA,NA
1869-02-04 21:00:00,NA,NA,NA,-20,NA
1869-02-04 21:00:00,NA,NA,NA,NA,2
1869-02-05 07:00:00,0,NA,NA,NA,NA
1869-02-05 07:00:00,NA,NA,NA,-28.89,NA
1869-02-05 07:00:00,NA,NA,NA,NA,1
1869-02-05 14:00:00,180,NA,NA,NA,NA
1869-02-05 14:00:00,NA,NA,NA,-11.11,NA
1869-02-05 14:00:00,NA,NA,NA,NA,1
1869-02-05 21:00:00,180,NA,NA,NA,NA
1869-02-05 21:00:00,NA,NA,NA,-12.78,NA
1869-02-05 21:00:00,NA,NA,NA,NA,1
1869-02-06 07:00:00,315,NA,NA,NA,NA
1869-02-06 07:00:00,NA,NA,NA,-11.11,NA
1869-02-06 07:00:00,NA,NA,NA,NA,5
1869-02-06 14:00:00,0,NA,NA,NA,NA
1869-02-06 14:00:00,NA,NA,NA,-12.22,NA
1869-02-06 14:00:00,NA,NA,NA,NA,11
1869-02-06 21:00:00,0,NA,NA,NA,NA
1869-02-06 21:00:00,NA,NA,NA,-22.78,NA
1869-02-06 21:00:00,NA,NA,NA,NA,1
1869-02-07,NA,"12pm",NA,NA,NA
1869-02-07 07:00:00,135,NA,NA,NA,NA
1869-02-07 07:00:00,NA,NA,NA,-31.67,NA
1869-02-07 07:00:00,NA,NA,NA,NA,1
1869-02-07 14:00:00,225,NA,NA,NA,NA
1869-02-07 14:00:00,NA,NA,NA,-8.33,NA
1869-02-07 14:00:00,NA,NA,NA,NA,2
1869-02-07 21:00:00,225,NA,NA,NA,NA
1869-02-07 21:00:00,NA,NA,NA,-12.78,NA
1869-02-07 21:00:00,NA,NA,NA,NA,2
1869-02-08,NA,NA,"10am",NA,NA
1869-02-08 07:00:00,135,NA,NA,NA,NA
1869-02-08 07:00:00,NA,NA,NA,-10,NA
1869-02-08 07:00:00,NA,NA,NA,NA,2
1869-02-08 14:00:00,135,NA,NA,NA,NA
1869-02-08 14:00:00,NA,NA,NA,-2.22,NA
1869-02-08 14:00:00,NA,NA,NA,NA,2
1869-02-08 21:00:00,180,NA,NA,NA,NA
1869-02-08 21:00:00,NA,NA,NA,-6.67,NA
1869-02-08 21:00:00,NA,NA,NA,NA,2
1869-02-09,NA,"6am",NA,NA,NA
1869-02-09,NA,NA,"5pm",NA,NA
1869-02-09 07:00:00,225,NA,NA,NA,NA
1869-02-09 07:00:00,NA,NA,NA,-9.44,NA
1869-02-09 07:00:00,NA,NA,NA,NA,2
1869-02-09 14:00:00,225,NA,NA,NA,NA
1869-02-09 14:00:00,NA,NA,NA,-1.11,NA
1869-02-09 14:00:00,NA,NA,NA,NA,2
1869-02-09 21:00:00,225,NA,NA,NA,NA
1869-02-09 21:00:00,NA,NA,NA,-5,NA
1869-02-09 21:00:00,NA,NA,NA,NA,2
1869-02-10,NA,"2pm",NA,NA,NA
1869-02-10,NA,NA,"7pm",NA,NA
1869-02-10 07:00:00,180,NA,NA,NA,NA
1869-02-10 07:00:00,NA,NA,NA,-11.11,NA
1869-02-10 07:00:00,NA,NA,NA,NA,2
1869-02-10 14:00:00,180,NA,NA,NA,NA
1869-02-10 14:00:00,NA,NA,NA,-1.11,NA
1869-02-10 14:00:00,NA,NA,NA,NA,5
1869-02-10 21:00:00,225,NA,NA,NA,NA
1869-02-10 21:00:00,NA,NA,NA,-3.89,NA
1869-02-10 21:00:00,NA,NA,NA,NA,2
1869-02-11 07:00:00,135,NA,NA,NA,NA
1869-02-11 07:00:00,NA,NA,NA,-5,NA
1869-02-11 07:00:00,NA,NA,NA,NA,1
1869-02-11 14:00:00,135,NA,NA,NA,NA
1869-02-11 14:00:00,NA,NA,NA,0.56,NA
1869-02-11 14:00:00,NA,NA,NA,NA,5
1869-02-11 21:00:00,180,NA,NA,NA,NA
1869-02-11 21:00:00,NA,NA,NA,-4.44,NA
1869-02-11 21:00:00,NA,NA,NA,NA,5
1869-02-12,NA,"4am",NA,NA,NA
1869-02-12,NA,NA,"6pm",NA,NA
1869-02-12 07:00:00,135,NA,NA,NA,NA
1869-02-12 07:00:00,NA,NA,NA,-4.44,NA
1869-02-12 07:00:00,NA,NA,NA,NA,2
1869-02-12 14:00:00,135,NA,NA,NA,NA
1869-02-12 14:00:00,NA,NA,NA,-0.56,NA
1869-02-12 14:00:00,NA,NA,NA,NA,5
1869-02-12 21:00:00,0,NA,NA,NA,NA
1869-02-12 21:00:00,NA,NA,NA,-10,NA
1869-02-12 21:00:00,NA,NA,NA,NA,5
1869-02-13 07:00:00,0,NA,NA,NA,NA
1869-02-13 07:00:00,NA,NA,NA,-18.89,NA
1869-02-13 07:00:00,NA,NA,NA,NA,1
1869-02-13 14:00:00,0,NA,NA,NA,NA
1869-02-13 14:00:00,NA,NA,NA,-12.22,NA
1869-02-13 14:00:00,NA,NA,NA,NA,2
1869-02-13 21:00:00,0,NA,NA,NA,NA
1869-02-13 21:00:00,NA,NA,NA,-23.33,NA
1869-02-13 21:00:00,NA,NA,NA,NA,1
1869-02-14 07:00:00,90,NA,NA,NA,NA
1869-02-14 07:00:00,NA,NA,NA,-32.78,NA
1869-02-14 07:00:00,NA,NA,NA,NA,2
1869-02-14 14:00:00,90,NA,NA,NA,NA
1869-02-14 14:00:00,NA,NA,NA,-19.44,NA
1869-02-14 14:00:00,NA,NA,NA,NA,5
1869-02-14 21:00:00,112.5,NA,NA,NA,NA
1869-02-14 21:00:00,NA,NA,NA,-19.44,NA
1869-02-14 21:00:00,NA,NA,NA,NA,5
1869-02-15 07:00:00,90,NA,NA,NA,NA
1869-02-15 07:00:00,NA,NA,NA,-18.89,NA
1869-02-15 07:00:00,NA,NA,NA,NA,2
1869-02-15 14:00:00,90,NA,NA,NA,NA
1869-02-15 14:00:00,NA,NA,NA,-10,NA
1869-02-15 14:00:00,NA,NA,NA,NA,5
1869-02-15 21:00:00,90,NA,NA,NA,NA
1869-02-15 21:00:00,NA,NA,NA,-12.22,NA
1869-02-15 21:00:00,NA,NA,NA,NA,5
1869-02-16 07:00:00,315,NA,NA,NA,NA
1869-02-16 07:00:00,NA,NA,NA,-17.78,NA
1869-02-16 07:00:00,NA,NA,NA,NA,2
1869-02-16 14:00:00,315,NA,NA,NA,NA
1869-02-16 14:00:00,NA,NA,NA,-11.11,NA
1869-02-16 14:00:00,NA,NA,NA,NA,2
1869-02-16 21:00:00,180,NA,NA,NA,NA
1869-02-16 21:00:00,NA,NA,NA,-15,NA
1869-02-16 21:00:00,NA,NA,NA,NA,2
1869-02-17 07:00:00,315,NA,NA,NA,NA
1869-02-17 07:00:00,NA,NA,NA,-11.11,NA
1869-02-17 07:00:00,NA,NA,NA,NA,5
1869-02-17 14:00:00,0,NA,NA,NA,NA
1869-02-17 14:00:00,NA,NA,NA,-19.44,NA
1869-02-17 14:00:00,NA,NA,NA,NA,5
1869-02-17 21:00:00,0,NA,NA,NA,NA
1869-02-17 21:00:00,NA,NA,NA,-9.44,NA
1869-02-17 21:00:00,NA,NA,NA,NA,11
1869-02-18 07:00:00,315,NA,NA,NA,NA
1869-02-18 07:00:00,NA,NA,NA,-40,NA
1869-02-18 07:00:00,NA,NA,NA,NA,1
1869-02-18 14:00:00,315,NA,NA,NA,NA
1869-02-18 14:00:00,NA,NA,NA,-21.67,NA
1869-02-18 14:00:00,NA,NA,NA,NA,1
1869-02-18 21:00:00,315,NA,NA,NA,NA
1869-02-18 21:00:00,NA,NA,NA,-26.67,NA
1869-02-18 21:00:00,NA,NA,NA,NA,1
1869-02-19,NA,"9pm",NA,NA,NA
1869-02-19,NA,NA,"12pm",NA,NA
1869-02-19 07:00:00,315,NA,NA,NA,NA
1869-02-19 07:00:00,NA,NA,NA,-28.89,NA
1869-02-19 07:00:00,NA,NA,NA,NA,1
1869-02-19 14:00:00,315,NA,NA,NA,NA
1869-02-19 14:00:00,NA,NA,NA,-20.56,NA
1869-02-19 14:00:00,NA,NA,NA,NA,2
1869-02-19 21:00:00,135,NA,NA,NA,NA
1869-02-19 21:00:00,NA,NA,NA,-23.33,NA
1869-02-19 21:00:00,NA,NA,NA,NA,2
1869-02-20 07:00:00,315,NA,NA,NA,NA
1869-02-20 07:00:00,NA,NA,NA,-27.78,NA
1869-02-20 07:00:00,NA,NA,NA,NA,1
1869-02-20 14:00:00,315,NA,NA,NA,NA
1869-02-20 14:00:00,NA,NA,NA,-21.11,NA
1869-02-20 14:00:00,NA,NA,NA,NA,1
1869-02-20 21:00:00,0,NA,NA,NA,NA
1869-02-20 21:00:00,NA,NA,NA,-23.33,NA
1869-02-20 21:00:00,NA,NA,NA,NA,2
1869-02-21 07:00:00,315,NA,NA,NA,NA
1869-02-21 07:00:00,NA,NA,NA,-32.78,NA
1869-02-21 07:00:00,NA,NA,NA,NA,1
1869-02-21 14:00:00,315,NA,NA,NA,NA
1869-02-21 14:00:00,NA,NA,NA,-17.78,NA
1869-02-21 14:00:00,NA,NA,NA,NA,1
1869-02-21 21:00:00,315,NA,NA,NA,NA
1869-02-21 21:00:00,NA,NA,NA,-28.89,NA
1869-02-21 21:00:00,NA,NA,NA,NA,1
1869-02-22 07:00:00,315,NA,NA,NA,NA
1869-02-22 07:00:00,NA,NA,NA,-31.67,NA
1869-02-22 07:00:00,NA,NA,NA,NA,1
1869-02-22 14:00:00,270,NA,NA,NA,NA
1869-02-22 14:00:00,NA,NA,NA,-21.67,NA
1869-02-22 14:00:00,NA,NA,NA,NA,2
1869-02-22 21:00:00,180,NA,NA,NA,NA
1869-02-22 21:00:00,NA,NA,NA,-27.78,NA
1869-02-22 21:00:00,NA,NA,NA,NA,2
1869-02-23 07:00:00,315,NA,NA,NA,NA
1869-02-23 07:00:00,NA,NA,NA,-32.78,NA
1869-02-23 07:00:00,NA,NA,NA,NA,1
1869-02-23 14:00:00,0,NA,NA,NA,NA
1869-02-23 14:00:00,NA,NA,NA,-13.89,NA
1869-02-23 14:00:00,NA,NA,NA,NA,1
1869-02-23 21:00:00,45,NA,NA,NA,NA
1869-02-23 21:00:00,NA,NA,NA,-22.78,NA
1869-02-23 21:00:00,NA,NA,NA,NA,1
1869-02-24 07:00:00,315,NA,NA,NA,NA
1869-02-24 07:00:00,NA,NA,NA,-28.89,NA
1869-02-24 07:00:00,NA,NA,NA,NA,1
1869-02-24 14:00:00,315,NA,NA,NA,NA
1869-02-24 14:00:00,NA,NA,NA,-17.78,NA
1869-02-24 14:00:00,NA,NA,NA,NA,2
1869-02-24 21:00:00,135,NA,NA,NA,NA
1869-02-24 21:00:00,NA,NA,NA,-31.11,NA
1869-02-24 21:00:00,NA,NA,NA,NA,1
1869-02-25 07:00:00,180,NA,NA,NA,NA
1869-02-25 07:00:00,NA,NA,NA,-31.67,NA
1869-02-25 07:00:00,NA,NA,NA,NA,2
1869-02-25 14:00:00,225,NA,NA,NA,NA
1869-02-25 14:00:00,NA,NA,NA,-12.22,NA
1869-02-25 14:00:00,NA,NA,NA,NA,2
1869-02-25 21:00:00,315,NA,NA,NA,NA
1869-02-25 21:00:00,NA,NA,NA,-23.33,NA
1869-02-25 21:00:00,NA,NA,NA,NA,2
1869-02-26 07:00:00,315,NA,NA,NA,NA
1869-02-26 07:00:00,NA,NA,NA,-26.11,NA
1869-02-26 07:00:00,NA,NA,NA,NA,2
1869-02-26 14:00:00,315,NA,NA,NA,NA
1869-02-26 14:00:00,NA,NA,NA,-12.22,NA
1869-02-26 14:00:00,NA,NA,NA,NA,5
1869-02-26 21:00:00,0,NA,NA,NA,NA
1869-02-26 21:00:00,NA,NA,NA,-24.44,NA
1869-02-26 21:00:00,NA,NA,NA,NA,11
1869-02-27 07:00:00,0,NA,NA,NA,NA
1869-02-27 07:00:00,NA,NA,NA,-28.89,NA
1869-02-27 07:00:00,NA,NA,NA,NA,5
1869-02-27 14:00:00,0,NA,NA,NA,NA
1869-02-27 14:00:00,NA,NA,NA,-20,NA
1869-02-27 14:00:00,NA,NA,NA,NA,11
1869-02-27 21:00:00,0,NA,NA,NA,NA
1869-02-27 21:00:00,NA,NA,NA,-30,NA
1869-02-27 21:00:00,NA,NA,NA,NA,5
1869-02-28 07:00:00,90,NA,NA,NA,NA
1869-02-28 07:00:00,NA,NA,NA,-37.22,NA
1869-02-28 07:00:00,NA,NA,NA,NA,1
1869-02-28 14:00:00,0,NA,NA,NA,NA
1869-02-28 14:00:00,NA,NA,NA,-13.89,NA
1869-02-28 14:00:00,NA,NA,NA,NA,1
1869-02-28 21:00:00,45,NA,NA,NA,NA
1869-02-28 21:00:00,NA,NA,NA,-23.89,NA
1869-02-28 21:00:00,NA,NA,NA,NA,1
1869-03-01,NA,"8 pm",NA,NA,NA
1869-03-01,NA,NA,"empty",NA,NA
1869-03-01 07:00:00,180,NA,NA,NA,NA
1869-03-01 07:00:00,NA,NA,NA,-19.44,NA
1869-03-01 07:00:00,NA,NA,NA,NA,5
1869-03-01 14:00:00,180,NA,NA,NA,NA
1869-03-01 14:00:00,NA,NA,NA,-7.78,NA
1869-03-01 14:00:00,NA,NA,NA,NA,11
1869-03-01 21:00:00,180,NA,NA,NA,NA
1869-03-01 21:00:00,NA,NA,NA,-12.22,NA
1869-03-01 21:00:00,NA,NA,NA,NA,11
1869-03-02,NA,"empty","empty",NA,NA
1869-03-02 07:00:00,180,NA,NA,NA,NA
1869-03-02 07:00:00,NA,NA,NA,-15,NA
1869-03-02 07:00:00,NA,NA,NA,NA,2
1869-03-02 14:00:00,180,NA,NA,NA,NA
1869-03-02 14:00:00,NA,NA,NA,-3.89,NA
1869-03-02 14:00:00,NA,NA,NA,NA,2
1869-03-02 21:00:00,180,NA,NA,NA,NA
1869-03-02 21:00:00,NA,NA,NA,-12.22,NA
1869-03-02 21:00:00,NA,NA,NA,NA,2
1869-03-03,NA,"empty",NA,NA,NA
1869-03-03,NA,NA,"4 pm",NA,NA
1869-03-03 07:00:00,270,NA,NA,NA,NA
1869-03-03 07:00:00,NA,NA,NA,-12.22,NA
1869-03-03 07:00:00,NA,NA,NA,NA,2
1869-03-03 14:00:00,315,NA,NA,NA,NA
1869-03-03 14:00:00,NA,NA,NA,-11.11,NA
1869-03-03 14:00:00,NA,NA,NA,NA,11
1869-03-03 21:00:00,0,NA,NA,NA,NA
1869-03-03 21:00:00,NA,NA,NA,-23.33,NA
1869-03-03 21:00:00,NA,NA,NA,NA,5
1869-03-04,NA,"empty","empty",NA,NA
1869-03-04 07:00:00,315,NA,NA,NA,NA
1869-03-04 07:00:00,NA,NA,NA,-38.89,NA
1869-03-04 07:00:00,NA,NA,NA,NA,2
