"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxCH","44.65","-63.6","53","America/Halifax","4","71327","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","pr","ta","ta_range","tb","tdb","Tn","Tx","Txs","w","ww"
1857-09-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA
1857-09-06 15:00:00,NA,NA,1000.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-06 15:00:00,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-06 21:00:00,NA,NA,NA,NA,NA,NA,14.44,NA,NA,NA,NA,NA,NA
1857-09-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA,NA,NA,NA
1857-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-07 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-07 09:00:00,NA,NA,NA,NA,13.33,NA,13.33,13.33,NA,NA,NA,NA,NA
1857-09-07 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-07 14:00:00,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA
1857-09-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,16.89,NA,NA,NA,NA,NA
1857-09-07 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-07 15:00:00,NA,NA,NA,NA,16.89,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-07 21:00:00,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA
1857-09-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,15.78,NA,NA,NA,NA,NA
1857-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-08 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-08 09:00:00,NA,NA,NA,NA,5.78,NA,5.78,5.78,NA,NA,NA,NA,NA
1857-09-08 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-08 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-08 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-08 14:00:00,NA,NA,NA,NA,NA,NA,12.44,NA,NA,NA,NA,NA,NA
1857-09-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,15.33,NA,NA,NA,NA,NA
1857-09-08 15:00:00,NA,NA,1011.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-08 15:00:00,NA,NA,NA,NA,15.33,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-08 21:00:00,NA,NA,NA,NA,NA,NA,12.22,NA,NA,NA,NA,NA,NA
1857-09-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA
1857-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-09 06:00:00,NA,NA,1010.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-09 09:00:00,NA,NA,NA,NA,11.11,NA,11.11,11.11,NA,NA,NA,NA,NA
1857-09-09 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-09 14:00:00,NA,NA,NA,NA,NA,NA,15.67,15.67,NA,NA,NA,NA,NA
1857-09-09 15:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-09 15:00:00,NA,NA,NA,NA,15.67,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-09 21:00:00,NA,NA,NA,NA,NA,NA,14.33,14.33,NA,NA,NA,NA,NA
1857-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-10 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-10 09:00:00,NA,NA,NA,NA,6.22,NA,6.22,6.22,NA,NA,NA,NA,NA
1857-09-10 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-10 14:00:00,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA
1857-09-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,16.78,NA,NA,NA,NA,NA
1857-09-10 15:00:00,NA,NA,1009.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-10 15:00:00,NA,NA,NA,NA,16.78,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-10 21:00:00,NA,NA,NA,NA,NA,NA,15.56,15.56,NA,NA,NA,NA,NA
1857-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-11 06:00:00,NA,NA,1004.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-11 09:00:00,NA,NA,NA,NA,16.22,NA,16.22,16.22,NA,NA,NA,NA,NA
1857-09-11 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-11 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-11 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-11 14:00:00,NA,NA,NA,NA,NA,NA,21.44,NA,NA,NA,NA,NA,NA
1857-09-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,24.67,NA,NA,NA,NA,NA
1857-09-11 15:00:00,NA,NA,1007.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-11 15:00:00,NA,NA,NA,NA,24.67,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-11 21:00:00,NA,NA,NA,NA,NA,NA,17.44,NA,NA,NA,NA,NA,NA
1857-09-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA
1857-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-12 06:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-12 09:00:00,NA,NA,NA,NA,8.89,NA,8.89,8.89,NA,NA,NA,NA,NA
1857-09-12 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-12 14:00:00,NA,NA,NA,NA,NA,NA,14.56,NA,NA,NA,NA,NA,NA
1857-09-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA
1857-09-12 15:00:00,NA,NA,1007.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-12 15:00:00,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-12 21:00:00,NA,NA,NA,NA,NA,NA,13.56,NA,NA,NA,NA,NA,NA
1857-09-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,14.44,NA,NA,NA,NA,NA
1857-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-13 06:00:00,NA,NA,1007.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-13 09:00:00,NA,NA,NA,NA,10.11,NA,10.11,10.11,NA,NA,NA,NA,NA
1857-09-13 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-13 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-13 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-13 14:00:00,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA
1857-09-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA
1857-09-13 15:00:00,NA,NA,1007.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-13 15:00:00,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-13 21:00:00,NA,NA,NA,NA,NA,NA,14.89,14.89,NA,NA,NA,NA,NA
1857-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1857-09-14 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-14 09:00:00,NA,NA,NA,NA,14.44,NA,14.44,14.44,NA,NA,NA,NA,NA
1857-09-14 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-14 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-14 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1857-09-14 14:00:00,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA,NA
1857-09-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,18.67,NA,NA,NA,NA,NA
1857-09-14 15:00:00,NA,NA,1007.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-14 15:00:00,NA,NA,NA,NA,18.67,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-14 21:00:00,NA,NA,NA,NA,NA,NA,16.78,NA,NA,NA,NA,NA,NA
1857-09-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA
1857-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-15 06:00:00,NA,NA,1003.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-15 09:00:00,NA,NA,NA,NA,17.22,NA,17.22,17.22,NA,NA,NA,NA,NA
1857-09-15 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-15 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-15 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1857-09-15 14:00:00,NA,NA,NA,NA,NA,NA,19.33,19.33,NA,NA,NA,NA,NA
1857-09-15 15:00:00,NA,NA,996.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-15 15:00:00,NA,NA,NA,NA,19.33,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-15 21:00:00,NA,NA,NA,NA,NA,NA,17.44,17.44,NA,NA,NA,NA,NA
1857-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-16 06:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-16 09:00:00,NA,NA,NA,NA,9.22,NA,9.22,9.22,NA,NA,NA,NA,NA
1857-09-16 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-16 14:00:00,NA,NA,NA,NA,NA,NA,11.89,NA,NA,NA,NA,NA,NA
1857-09-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
1857-09-16 15:00:00,NA,NA,992.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-16 15:00:00,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-16 21:00:00,NA,NA,NA,NA,NA,NA,11.44,NA,NA,NA,NA,NA,NA
1857-09-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA,NA,NA,NA
1857-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-17 06:00:00,NA,NA,996.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-17 09:00:00,NA,NA,NA,NA,6.22,NA,6.22,6.22,NA,NA,NA,NA,NA
1857-09-17 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-17 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-17 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-17 14:00:00,NA,NA,NA,NA,NA,NA,16.11,NA,NA,NA,NA,NA,NA
1857-09-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,16.89,NA,NA,NA,NA,NA
1857-09-17 15:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-17 15:00:00,NA,NA,NA,NA,16.89,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-17 21:00:00,NA,NA,NA,NA,NA,NA,13.89,NA,NA,NA,NA,NA,NA
1857-09-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,14.33,NA,NA,NA,NA,NA
1857-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-18 06:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-18 09:00:00,NA,NA,NA,NA,13.44,NA,13.44,NA,NA,NA,NA,NA,NA
1857-09-18 09:00:00,NA,NA,NA,NA,NA,NA,NA,14.56,NA,NA,NA,NA,NA
1857-09-18 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-18 14:00:00,NA,NA,NA,NA,NA,NA,14.44,NA,NA,NA,NA,NA,NA
1857-09-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,15.33,NA,NA,NA,NA,NA
1857-09-18 15:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-18 15:00:00,NA,NA,NA,NA,15.33,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-18 21:00:00,NA,NA,NA,NA,NA,NA,15.67,NA,NA,NA,NA,NA,NA
1857-09-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,17.33,NA,NA,NA,NA,NA
1857-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-19 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-19 09:00:00,NA,NA,NA,NA,8.33,NA,8.33,8.33,NA,NA,NA,NA,NA
1857-09-19 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-19 14:00:00,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,NA,NA,NA
1857-09-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA
1857-09-19 15:00:00,NA,NA,1007.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-19 15:00:00,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-19 21:00:00,NA,NA,NA,NA,NA,NA,10.56,10.56,NA,NA,NA,NA,NA
1857-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-20 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-20 09:00:00,NA,NA,NA,NA,6.67,NA,6.67,6.67,NA,NA,NA,NA,NA
1857-09-20 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1857-09-20 14:00:00,NA,NA,NA,NA,NA,NA,11.22,NA,NA,NA,NA,NA,NA
1857-09-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
1857-09-20 15:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-20 15:00:00,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-20 21:00:00,NA,NA,NA,NA,NA,NA,11.22,11.22,NA,NA,NA,NA,NA
1857-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-21 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-21 09:00:00,NA,NA,NA,NA,10.78,NA,10.78,10.78,NA,NA,NA,NA,NA
1857-09-21 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-21 14:00:00,NA,NA,NA,NA,NA,NA,10.89,NA,NA,NA,NA,NA,NA
1857-09-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,14.56,NA,NA,NA,NA,NA
1857-09-21 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-21 15:00:00,NA,NA,NA,NA,14.56,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-21 21:00:00,NA,NA,NA,NA,NA,NA,12.56,12.56,NA,NA,NA,NA,NA
1857-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-22 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-22 09:00:00,NA,NA,NA,NA,8.33,NA,8.33,8.33,NA,NA,NA,NA,NA
1857-09-22 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-22 14:00:00,NA,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA,NA
1857-09-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,13.56,NA,NA,NA,NA,NA
1857-09-22 15:00:00,NA,NA,1010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-22 15:00:00,NA,NA,NA,NA,13.56,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-22 21:00:00,NA,NA,NA,NA,NA,NA,12.22,12.22,NA,NA,NA,NA,NA
1857-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1857-09-23 06:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-23 09:00:00,NA,NA,NA,NA,14.89,NA,14.89,14.89,NA,NA,NA,NA,NA
1857-09-23 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1857-09-23 14:00:00,NA,NA,NA,NA,NA,NA,17.33,17.33,NA,NA,NA,NA,NA
1857-09-23 15:00:00,NA,NA,988.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-23 15:00:00,NA,NA,NA,NA,17.33,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-23 21:00:00,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA,NA
1857-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-24 06:00:00,NA,NA,988.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-24 09:00:00,NA,NA,NA,NA,7,NA,NA,7,NA,NA,NA,NA,NA
1857-09-24 09:00:00,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,NA
1857-09-24 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-24 14:00:00,NA,NA,NA,NA,NA,NA,14.44,NA,NA,NA,NA,NA,NA
1857-09-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA
1857-09-24 15:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-24 15:00:00,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-24 21:00:00,NA,NA,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA,NA
1857-09-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
1857-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-25 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-25 09:00:00,NA,NA,NA,NA,14.78,NA,14.78,14.78,NA,NA,NA,NA,NA
1857-09-25 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-25 14:00:00,NA,NA,NA,NA,NA,NA,15.78,NA,NA,NA,NA,NA,NA
1857-09-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,17.22,NA,NA,NA,NA,NA
1857-09-25 15:00:00,NA,NA,1007.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-25 15:00:00,NA,NA,NA,NA,17.22,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-25 21:00:00,NA,NA,NA,NA,NA,NA,14.44,14.44,NA,NA,NA,NA,NA
1857-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-26 06:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-26 09:00:00,NA,NA,NA,NA,11.11,NA,11.11,11.11,NA,NA,NA,NA,NA
1857-09-26 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1857-09-26 14:00:00,NA,NA,NA,NA,NA,NA,17.22,NA,NA,NA,NA,NA,NA
1857-09-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,18.89,NA,NA,NA,NA,NA
1857-09-26 15:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-26 15:00:00,NA,NA,NA,NA,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-26 21:00:00,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA
1857-09-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,16.56,NA,NA,NA,NA,NA
1857-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-27 06:00:00,NA,NA,1003.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-27 09:00:00,NA,NA,NA,NA,11.67,NA,NA,11.67,NA,NA,NA,NA,NA
1857-09-27 09:00:00,NA,NA,NA,NA,NA,NA,11.44,NA,NA,NA,NA,NA,NA
1857-09-27 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1857-09-27 14:00:00,NA,NA,NA,NA,NA,NA,20.22,NA,NA,NA,NA,NA,NA
1857-09-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,22.22,NA,NA,NA,NA,NA
1857-09-27 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-27 15:00:00,NA,NA,NA,NA,22.22,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-27 21:00:00,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA
1857-09-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,15.78,NA,NA,NA,NA,NA
1857-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-28 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-09-28 09:00:00,NA,NA,NA,NA,12,NA,NA,12,NA,NA,NA,NA,NA
