"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Amherstburg","42","-83","100","America/Toronto","5","71538","6130257"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","p","ta"
1851-04-11 07:00:00,NA,-1.1
1851-04-12 07:00:00,NA,-1.7
1851-04-12 23:00:00,NA,5.6
1851-04-13 08:00:00,NA,5
1851-04-13 14:00:00,NA,5.6
1851-04-14 07:00:00,NA,2.2
1851-04-15 07:00:00,NA,-1.1
1851-04-16 07:00:00,NA,5.6
1851-04-16 08:00:00,NA,7.2
1851-04-17 07:00:00,NA,6.7
1851-04-18 07:00:00,NA,6.1
1851-04-19 07:00:00,NA,8.3
1851-04-19 23:00:00,NA,7.2
1851-04-20 14:00:00,NA,6.7
1851-04-20 23:00:00,NA,8.9
1851-04-21 11:00:00,NA,4.4
1851-04-24 07:00:00,NA,10
1851-04-25 06:00:00,NA,8.3
1851-04-25 08:00:00,NA,12.2
1851-04-26 07:00:00,NA,10.6
1851-04-26 23:00:00,NA,17.2
1851-04-28 07:00:00,NA,7.2
1851-04-29 06:00:00,NA,6.1
1851-04-29 08:00:00,NA,8.9
1851-04-30 07:00:00,NA,5.6
1851-05-01 07:00:00,NA,2.2
1851-05-01 11:00:00,NA,3.3
1851-05-01 14:00:00,NA,5
1851-05-01 23:00:00,NA,5
1851-05-02 07:00:00,NA,1.1
1851-05-03 07:00:00,NA,5
1851-05-03 17:00:00,NA,9.4
1851-05-03 23:00:00,NA,11.7
1851-05-05 07:00:00,NA,2.2
1851-05-05 17:00:00,NA,10.6
1851-05-06 07:00:00,NA,5
1851-05-07 07:00:00,NA,5
1851-05-07 08:00:00,NA,7.8
1851-05-07 11:00:00,NA,14.4
1851-05-07 20:00:00,NA,15.6
1851-05-07 23:00:00,NA,15
1851-05-08 07:00:00,NA,12.2
1851-05-08 17:00:00,NA,18.3
1851-05-09 07:00:00,NA,12.8
1851-05-10 07:00:00,NA,10.6
1851-05-10 08:00:00,NA,15
1851-05-10 17:00:00,NA,21.1
1851-05-10 20:00:00,NA,21.1
1851-05-11 14:00:00,NA,20
1851-05-12 07:00:00,NA,18.3
1851-05-12 23:00:00,NA,26.1
1851-05-13 07:00:00,NA,16.1
1851-05-13 08:00:00,NA,16.7
1851-05-13 14:00:00,NA,18.3
1851-05-15 07:00:00,NA,13.9
1851-05-15 23:00:00,NA,18.3
1851-05-16 07:00:00,NA,16.1
1851-05-16 08:00:00,NA,18.3
1851-05-16 17:00:00,NA,23.9
1851-05-17 07:00:00,NA,16.7
1851-05-18 07:00:00,NA,10.6
1851-05-18 14:00:00,NA,17.2
1851-05-19 07:00:00,NA,15
1851-05-19 23:00:00,NA,23.3
1851-05-20 07:00:00,NA,17.2
1851-05-20 08:00:00,NA,18.3
1851-05-20 14:00:00,NA,21.1
1851-05-20 23:00:00,NA,22.8
1851-05-21 07:00:00,NA,12.2
1851-05-21 08:00:00,NA,15
1851-05-22 07:00:00,NA,15.6
1851-05-22 08:00:00,NA,15
1851-05-23 07:00:00,NA,7.8
1851-05-25 07:00:00,NA,9.4
1851-05-25 17:00:00,NA,19.4
1851-05-26 07:00:00,NA,18.3
1851-05-26 20:00:00,NA,25.6
1851-05-27 07:00:00,NA,21.1
1851-05-27 17:00:00,NA,22.8
1851-05-27 23:00:00,NA,25.6
1851-05-28 07:00:00,NA,16.7
1851-05-28 08:00:00,NA,16.1
1851-05-29 07:00:00,NA,16.1
1851-05-29 08:00:00,NA,17.2
1851-05-29 11:00:00,NA,18.3
1851-05-30 07:00:00,NA,12.8
1851-05-30 11:00:00,NA,14.4
1851-06-01 14:00:00,NA,21.1
1851-06-01 23:00:00,NA,22.2
1851-06-02 07:00:00,NA,10.6
1851-06-02 14:00:00,NA,20.6
1851-06-02 23:00:00,NA,20.6
1851-06-03 07:00:00,NA,11.7
1851-06-03 17:00:00,NA,20.6
1851-06-03 23:00:00,NA,20.6
1851-06-04 07:00:00,NA,11.7
1851-06-04 11:00:00,NA,18.3
1851-06-04 23:00:00,NA,19.4
1851-06-05 07:00:00,NA,15.6
1851-06-05 17:00:00,NA,14.4
1851-06-06 07:00:00,NA,16.7
1851-06-06 14:00:00,NA,17.2
1851-06-07 07:00:00,NA,19.4
1851-06-07 14:00:00,NA,15.6
1851-06-09 07:00:00,NA,13.3
1851-06-09 08:00:00,NA,14.4
1851-06-09 11:00:00,NA,17.8
1851-06-09 17:00:00,NA,15.6
1851-06-10 07:00:00,NA,13.3
1851-06-11 07:00:00,NA,16.7
1851-06-12 07:00:00,NA,12.8
1851-06-12 11:00:00,NA,22.2
1851-06-12 23:00:00,NA,21.7
1851-06-13 07:00:00,NA,13.3
1851-06-13 08:00:00,NA,14.4
1851-06-13 23:00:00,NA,20
1851-06-14 07:00:00,NA,12.2
1851-06-14 20:00:00,NA,21.1
1851-06-15 07:00:00,NA,14.4
1851-06-16 07:00:00,NA,14.4
1851-06-17 07:00:00,NA,15.6
1851-06-18 07:00:00,NA,18.9
1851-06-18 20:00:00,NA,21.7
1851-06-19 07:00:00,NA,20
1851-06-20 07:00:00,NA,17.8
1851-06-21 17:00:00,NA,26.1
1851-06-21 23:00:00,NA,26.7
1851-06-22 14:00:00,NA,26.7
1851-06-23 06:00:00,NA,17.8
1851-06-24 14:00:00,NA,18.9
1851-06-25 08:00:00,NA,22.8
1851-06-26 07:00:00,NA,24.4
1851-06-26 20:00:00,NA,24.4
1851-06-26 23:00:00,NA,25
1851-06-27 11:00:00,NA,19.4
1851-06-28 07:00:00,NA,17.8
1851-06-28 11:00:00,NA,NA
1851-06-28 23:00:00,NA,27.8
1851-06-29 07:00:00,NA,22.8
1851-06-29 17:00:00,NA,27.2
1851-06-29 20:00:00,NA,27.2
1851-06-30 07:00:00,NA,18.3
1851-07-01 07:00:00,NA,11.7
1851-07-01 08:00:00,NA,11.7
1851-07-01 14:00:00,NA,16.7
1851-07-01 23:00:00,NA,18.3
1851-07-03 07:00:00,NA,17.8
1851-07-03 23:00:00,NA,19.4
1851-07-04 07:00:00,NA,15.6
1851-07-04 23:00:00,NA,22.2
1851-07-05 07:00:00,NA,17.2
1851-07-05 17:00:00,NA,26.7
1851-07-08 20:00:00,NA,24.4
1851-07-09 06:00:00,NA,21.1
1851-07-09 07:00:00,NA,25
1851-07-09 08:00:00,NA,25
1851-07-09 11:00:00,NA,26.7
1851-07-09 20:00:00,NA,27.2
1851-07-10 07:00:00,NA,20.6
1851-07-10 08:00:00,NA,19.4
1851-07-10 23:00:00,NA,22.2
1851-07-11 08:00:00,NA,20
1851-07-11 11:00:00,NA,23.9
1851-07-12 07:00:00,NA,18.3
1851-07-12 08:00:00,NA,19.4
1851-07-12 14:00:00,NA,20
1851-07-13 08:00:00,NA,19.4
1851-07-13 17:00:00,NA,20
1851-07-14 08:00:00,NA,23.9
1851-07-14 23:00:00,NA,22.8
1851-07-15 07:00:00,NA,23.3
1851-07-15 20:00:00,NA,28.3
1851-07-15 23:00:00,NA,29.4
1851-07-16 06:00:00,NA,25
1851-07-16 14:00:00,NA,28.9
1851-07-16 23:00:00,NA,29.4
1851-07-17 20:00:00,NA,29.4
1851-07-18 06:00:00,NA,20.6
1851-07-18 11:00:00,NA,25.6
1851-07-18 20:00:00,NA,26.7
1851-07-18 23:00:00,NA,25.6
1851-07-19 20:00:00,NA,17.2
1851-07-20 07:00:00,NA,20
1851-07-21 06:00:00,NA,15
1851-07-21 07:00:00,NA,15.6
1851-07-21 08:00:00,NA,17.2
1851-07-21 14:00:00,NA,25
1851-07-22 07:00:00,NA,18.9
1851-07-22 14:00:00,NA,24.4
1851-07-22 20:00:00,NA,24.4
1851-07-23 07:00:00,NA,22.8
1851-07-24 06:00:00,NA,21.1
1851-07-24 08:00:00,NA,23.3
1851-07-25 06:00:00,NA,18.3
1851-07-25 07:00:00,NA,24.4
1851-07-26 06:00:00,NA,23.3
1851-07-26 07:00:00,NA,23.9
1851-07-26 20:00:00,NA,27.8
1851-07-27 14:00:00,NA,27.8
1851-07-30 17:00:00,NA,19.4
1851-07-31 07:00:00,NA,17.2
1851-08-01 07:00:00,NA,15.6
1851-08-01 20:00:00,NA,23.3
1851-08-02 07:00:00,NA,17.2
1851-08-03 20:00:00,NA,26.7
1851-08-03 23:00:00,NA,26.7
1851-08-04 06:00:00,NA,18.9
1851-08-04 07:00:00,NA,18.3
1851-08-04 14:00:00,NA,19.4
1851-08-04 23:00:00,NA,21.7
1851-08-05 07:00:00,NA,16.1
1851-08-05 14:00:00,NA,16.1
1851-08-05 17:00:00,NA,16.1
1851-08-05 20:00:00,NA,16.1
1851-08-05 23:00:00,NA,16.1
1851-08-06 06:00:00,NA,15.6
1851-08-06 07:00:00,NA,20
1851-08-07 23:00:00,NA,26.7
1851-08-08 07:00:00,NA,18.9
1851-08-08 14:00:00,NA,23.9
1851-08-08 17:00:00,NA,25
1851-08-08 23:00:00,NA,26.1
1851-08-09 07:00:00,NA,22.2
1851-08-11 08:00:00,NA,21.7
1851-08-11 23:00:00,NA,26.1
1851-08-12 08:00:00,NA,22.8
1851-08-12 14:00:00,NA,26.7
1851-08-12 20:00:00,NA,27.8
1851-08-13 06:00:00,NA,20.6
1851-08-13 23:00:00,NA,26.1
1851-08-14 07:00:00,NA,17.8
1851-08-15 07:00:00,NA,14.4
1851-08-16 07:00:00,NA,18.3
1851-08-17 07:00:00,NA,18.9
1851-08-17 14:00:00,NA,18.9
1851-08-18 07:00:00,NA,15
1851-08-20 07:00:00,NA,15.3
1851-08-20 08:00:00,NA,17.2
1851-08-21 08:00:00,NA,25
1851-08-23 07:00:00,NA,17.2
1851-08-23 17:00:00,NA,26.1
1851-08-24 14:00:00,NA,26.1
1851-08-24 23:00:00,NA,26.1
1851-08-25 07:00:00,NA,21.1
1851-08-25 17:00:00,NA,26.7
1851-08-25 20:00:00,NA,27.8
1851-08-25 23:00:00,NA,28.3
1851-08-26 07:00:00,NA,12.5
1851-08-26 17:00:00,NA,18.3
1851-08-27 07:00:00,NA,10.6
1851-08-27 08:00:00,NA,15.6
1851-08-27 23:00:00,NA,22.8
1851-08-28 07:00:00,NA,12.8
1851-08-28 08:00:00,NA,NA
1851-08-28 23:00:00,NA,22.8
1851-08-29 07:00:00,NA,17.8
1851-08-29 14:00:00,NA,23.3
1851-08-30 07:00:00,NA,21.1
1851-08-31 07:00:00,NA,18.3
1851-08-31 14:00:00,NA,25
1851-08-31 17:00:00,NA,23.9
1851-09-02 23:00:00,NA,28.9
1851-09-03 14:00:00,NA,24.4
1851-09-04 07:00:00,NA,15.6
1851-09-04 17:00:00,NA,25.6
1851-09-04 23:00:00,NA,26.1
1851-09-05 07:00:00,NA,21.1
1851-09-05 08:00:00,NA,22.2
1851-09-05 11:00:00,NA,26.1
1851-09-05 23:00:00,NA,27.2
1851-09-06 08:00:00,NA,20
1851-09-07 08:00:00,NA,22.2
1851-09-07 14:00:00,NA,27.2
1851-09-07 17:00:00,NA,27.8
1851-09-07 23:00:00,NA,30
1851-09-08 07:00:00,NA,30
1851-09-08 08:00:00,NA,21.1
1851-09-08 17:00:00,NA,28.3
1851-09-09 08:00:00,NA,22.8
1851-09-10 07:00:00,NA,22.8
1851-09-10 08:00:00,NA,23.3
1851-09-10 14:00:00,NA,28.3
1851-09-10 17:00:00,NA,27.2
1851-09-11 08:00:00,NA,25
1851-09-11 11:00:00,NA,26.7
1851-09-11 14:00:00,NA,26.7
1851-09-11 17:00:00,NA,26.7
1851-09-12 06:00:00,NA,23.9
1851-09-12 07:00:00,NA,24.4
1851-09-12 08:00:00,NA,25
1851-09-12 17:00:00,NA,29.4
1851-09-12 20:00:00,NA,30
1851-09-12 23:00:00,NA,30.6
1851-09-13 08:00:00,NA,22.8
1851-09-13 17:00:00,NA,29.4
1851-09-13 20:00:00,NA,30
1851-09-13 23:00:00,NA,31.4
1851-09-14 08:00:00,NA,13.3
1851-09-14 23:00:00,NA,14.4
1851-09-15 07:00:00,NA,8.3
1851-09-15 08:00:00,NA,10
1851-09-16 08:00:00,NA,11.1
1851-09-16 17:00:00,NA,16.7
1851-09-17 08:00:00,NA,11.7
1851-09-17 14:00:00,NA,18.3
1851-09-17 20:00:00,NA,20
1851-09-18 08:00:00,NA,16.7
1851-09-18 23:00:00,NA,20
1851-09-19 07:00:00,NA,15.6
1851-09-20 08:00:00,NA,18.9
1851-09-21 20:00:00,NA,20.6
1851-09-22 11:00:00,NA,18.9
1851-09-22 17:00:00,NA,19.4
1851-09-23 07:00:00,NA,17.8
1851-09-24 07:00:00,NA,7.2
1851-09-24 08:00:00,NA,9.4
1851-09-24 23:00:00,NA,13.9
1851-09-25 07:00:00,NA,5
1851-09-25 08:00:00,NA,7.2
1851-09-25 23:00:00,NA,13.9
1851-09-26 07:00:00,NA,12.8
1851-09-27 07:00:00,NA,7.2
1851-09-27 14:00:00,NA,9.4
1851-09-27 20:00:00,NA,10.6
1851-09-28 08:00:00,NA,8.3
1851-09-29 08:00:00,NA,9.4
1851-09-29 11:00:00,NA,8.9
1851-09-29 17:00:00,NA,12.8
1851-09-29 23:00:00,NA,13.9
1851-09-30 08:00:00,NA,7.2
1851-09-30 14:00:00,NA,15
1851-10-01 07:00:00,NA,4.4
1851-10-03 20:00:00,NA,13.3
1851-10-04 08:00:00,NA,9.4
1851-10-04 14:00:00,NA,8.3
1851-10-05 08:00:00,NA,10
1851-10-05 14:00:00,NA,10.6
1851-10-07 14:00:00,NA,14.4
1851-10-09 11:00:00,NA,19.4
1851-10-10 23:00:00,NA,22.2
1851-10-11 17:00:00,NA,22.8
1851-10-12 14:00:00,NA,17.2
1851-10-12 20:00:00,NA,15.6
1851-10-14 08:00:00,NA,8.9
1851-10-14 20:00:00,NA,12.2
1851-10-17 07:00:00,NA,2.2
1851-10-17 17:00:00,NA,14.4
1851-10-17 23:00:00,NA,15
1851-10-18 08:00:00,NA,12.8
1851-10-19 20:00:00,NA,13.3
1851-10-21 08:00:00,NA,8.3
1851-10-21 23:00:00,NA,10.6
1851-10-22 11:00:00,NA,7.8
1851-10-23 07:00:00,NA,2.8
1851-10-24 08:00:00,NA,4.4
1851-10-25 08:00:00,NA,8.9
1851-10-25 14:00:00,NA,9.4
1851-10-26 11:00:00,NA,1.1
1851-10-26 23:00:00,NA,3.3
1851-10-27 07:00:00,NA,-3.3
1851-10-27 23:00:00,NA,4.4
1851-10-28 11:00:00,NA,8.3
1851-10-28 17:00:00,NA,9.4
1851-10-29 23:00:00,NA,10
1851-10-31 07:00:00,NA,2.8
1851-10-31 14:00:00,NA,9.4
1851-11-03 11:00:00,NA,3.9
1851-11-04 06:00:00,NA,3.9
1851-11-04 07:00:00,NA,3.9
1851-11-04 08:00:00,NA,1.7
1851-11-05 17:00:00,NA,2.8
1851-11-06 08:00:00,NA,-1.1
1851-11-06 23:00:00,NA,3.3
1851-11-08 17:00:00,NA,6.7
1851-11-09 14:00:00,NA,2.2
1851-11-10 07:00:00,NA,-3.3
1851-11-11 07:00:00,NA,-5
1851-11-12 08:00:00,NA,3.3
1851-11-12 20:00:00,NA,6.7
1851-11-15 17:00:00,NA,3.3
1851-11-16 14:00:00,NA,4.4
1851-11-17 20:00:00,NA,4.4
1851-11-18 23:00:00,NA,5
1851-11-19 08:00:00,NA,0
1851-11-20 23:00:00,NA,1.7
1851-11-21 17:00:00,NA,1.7
1851-11-22 08:00:00,NA,1.1
1851-11-23 11:00:00,NA,2.2
1851-11-23 17:00:00,NA,3.9
1851-11-24 08:00:00,NA,-1.7
1851-11-25 08:00:00,NA,-1.7
1851-11-26 08:00:00,NA,-3.3
1851-11-27 08:00:00,NA,2.2
1851-11-28 08:00:00,NA,0
1851-11-30 08:00:00,NA,0
1851-12-01 08:00:00,NA,-1.1
1851-12-02 08:00:00,NA,-1.1
1851-12-03 08:00:00,NA,-1.1
1851-12-04 08:00:00,NA,-2.8
1851-12-05 08:00:00,NA,-1.1
1851-12-05 14:00:00,NA,0.6
1851-12-06 08:00:00,NA,-3.3
1851-12-06 17:00:00,NA,-0.6
1851-12-07 09:00:00,1012.5,NA
1851-12-07 10:00:00,NA,5
1851-12-07 19:00:00,NA,5
1851-12-08,1014.2,NA
1851-12-08 01:00:00,NA,5
1851-12-08 09:00:00,1000.7,NA
1851-12-08 10:00:00,NA,8.9
1851-12-09,1003.7,NA
1851-12-09 01:00:00,NA,6.7
1851-12-09 09:00:00,1012.9,NA
1851-12-09 10:00:00,NA,-2.2
1851-12-10,999,NA
1851-12-10 01:00:00,NA,1.7
1851-12-10 09:00:00,1009.1,NA
1851-12-10 10:00:00,NA,-1.7
1851-12-11 09:00:00,1002.7,NA
1851-12-11 10:00:00,NA,-0.6
1851-12-12,1003,NA
1851-12-12 01:00:00,NA,2.2
1851-12-12 10:00:00,NA,-0.6
1851-12-12 12:00:00,990.9,NA
1851-12-12 13:00:00,NA,1.1
1851-12-13 09:00:00,997.3,NA
1851-12-13 10:00:00,NA,-8.9
1851-12-14,997.3,NA
1851-12-14 01:00:00,NA,-5
1851-12-14 09:00:00,994.6,NA
1851-12-14 10:00:00,NA,-7.2
1851-12-15 09:00:00,990.5,NA
1851-12-15 10:00:00,NA,NA
1851-12-15 18:00:00,991.5,NA
1851-12-15 19:00:00,NA,-8.3
1851-12-16 09:00:00,995.6,NA
1851-12-16 10:00:00,NA,-20
1851-12-16 13:00:00,NA,-17.8
1851-12-16 16:00:00,NA,-13.3
1851-12-16 19:00:00,NA,NA
1851-12-17,996.3,NA
1851-12-17 01:00:00,NA,-12.8
1851-12-17 09:00:00,1000.7,NA
1851-12-17 10:00:00,NA,-17.8
1851-12-17 13:00:00,NA,-16.1
1851-12-18 09:00:00,1002.4,NA
1851-12-18 10:00:00,NA,-12.2
1851-12-18 21:00:00,1002.4,NA
1851-12-18 22:00:00,NA,-7.2
1851-12-19 09:00:00,989.8,NA
1851-12-19 10:00:00,NA,-10.6
1851-12-19 12:00:00,988.8,NA
1851-12-19 13:00:00,NA,-9.4
1851-12-19 21:00:00,985.4,NA
1851-12-19 22:00:00,NA,-6.1
1851-12-20,982.1,NA
1851-12-20,NA,-1.7
1851-12-20 01:00:00,NA,-5
1851-12-20 09:00:00,992.2,NA
1851-12-20 10:00:00,NA,-8.3
1851-12-20 15:00:00,1000.7,NA
1851-12-20 16:00:00,NA,-6.7
1851-12-21,995.6,NA
1851-12-21 01:00:00,NA,-5
1851-12-21 12:00:00,1005.8,NA
1851-12-21 13:00:00,NA,-8.9
1851-12-21 18:00:00,1006.8,NA
1851-12-21 19:00:00,NA,-6.7
1851-12-22,1006.8,NA
1851-12-22 01:00:00,NA,-4.4
1851-12-22 09:00:00,1008.1,NA
1851-12-22 10:00:00,NA,-11.1
1851-12-23,1007.1,NA
1851-12-23 01:00:00,NA,-4.4
1851-12-23 09:00:00,1014.2,NA
1851-12-23 10:00:00,NA,-10
1851-12-23 12:00:00,1012.2,NA
1851-12-23 13:00:00,NA,-11.1
1851-12-24 09:00:00,1002.4,NA
1851-12-24 10:00:00,NA,-8.9
1851-12-25 09:00:00,1011.9,NA
1851-12-25 10:00:00,NA,-3.9
1851-12-26 12:00:00,1015.9,NA
1851-12-26 13:00:00,NA,-11.1
1851-12-26 21:00:00,1036.2,NA
1851-12-26 22:00:00,NA,-2.8
1851-12-27 12:00:00,1005.1,NA
1851-12-27 13:00:00,NA,-6.7
1851-12-28,1000,NA
1851-12-28 01:00:00,NA,-2.2
1851-12-28 12:00:00,988.1,NA
1851-12-28 13:00:00,NA,6.1
1851-12-29 12:00:00,1000.3,NA
1851-12-29 13:00:00,NA,NA
1851-12-29 21:00:00,1000.3,NA
1851-12-29 22:00:00,NA,7.8
1851-12-30 09:00:00,998,NA
1851-12-30 10:00:00,NA,7.2
1851-12-30 12:00:00,1014.2,NA
1851-12-31,997,NA
1851-12-31 01:00:00,NA,6.7
1851-12-31 09:00:00,1005.8,NA
1851-12-31 10:00:00,NA,-1.1
1852-01-01,1002.7,NA
1852-01-01 01:00:00,NA,1.1
1852-01-01 08:00:00,1009.1,NA
1852-01-01 08:00:00,NA,-2.2
1852-01-01 10:00:00,1009.1,NA
1852-01-01 10:00:00,NA,-1.7
1852-01-01 11:00:00,999,NA
1852-01-01 13:00:00,1009.5,NA
1852-01-01 15:00:00,1009.1,NA
1852-01-01 15:00:00,NA,-2.2
1852-01-01 18:00:00,999,NA
1852-01-01 18:00:00,NA,-3.9
1852-01-01 20:00:00,NA,-3.9
1852-01-01 22:00:00,1009.5,NA
1852-01-01 22:00:00,NA,-3.9
1852-01-02,NA,NA
1852-01-02 08:00:00,1008.8,NA
1852-01-02 08:00:00,NA,-3.3
1852-01-02 17:00:00,1007.8,NA
1852-01-02 17:00:00,NA,-2.8
1852-01-02 20:00:00,1006.8,NA
1852-01-02 20:00:00,NA,-3.9
1852-01-02 22:00:00,1006.1,NA
1852-01-02 22:00:00,NA,-3.3
1852-01-03,NA,NA
1852-01-03 08:00:00,1003.4,NA
1852-01-03 08:00:00,NA,-3.9
1852-01-03 10:00:00,1003.4,NA
1852-01-03 10:00:00,NA,-3.9
1852-01-03 16:00:00,1003,NA
1852-01-03 16:00:00,NA,-2.2
1852-01-03 22:00:00,1003.4,NA
1852-01-03 22:00:00,NA,-3.3
1852-01-04,NA,NA
1852-01-04 08:00:00,1001.7,NA
1852-01-04 08:00:00,NA,-1.1
1852-01-04 11:00:00,1002,NA
1852-01-04 11:00:00,NA,-1.7
1852-01-04 18:00:00,998.6,NA
1852-01-04 18:00:00,NA,-1.7
1852-01-04 22:00:00,1004.1,NA
1852-01-04 22:00:00,NA,-1.7
1852-01-05,NA,NA
1852-01-05 08:00:00,990.5,NA
1852-01-05 08:00:00,NA,-2.8
1852-01-05 13:00:00,988.8,NA
1852-01-05 13:00:00,NA,-2.2
1852-01-05 16:00:00,988.5,NA
1852-01-05 16:00:00,NA,-3.3
1852-01-05 22:00:00,987.8,NA
1852-01-05 22:00:00,NA,-3.9
1852-01-06,NA,NA
1852-01-06 08:00:00,987.8,NA
1852-01-06 08:00:00,NA,-2.2
1852-01-06 12:00:00,982.1,NA
1852-01-06 12:00:00,NA,-6.1
1852-01-06 16:00:00,1002.7,NA
1852-01-06 16:00:00,NA,-5
1852-01-06 18:00:00,998.3,NA
1852-01-06 18:00:00,NA,-5.6
1852-01-06 22:00:00,1002.7,NA
1852-01-06 22:00:00,NA,-2.2
1852-01-07,NA,NA
1852-01-07 08:00:00,1005.8,NA
1852-01-07 08:00:00,NA,-10.6
1852-01-07 13:00:00,1006.8,NA
1852-01-07 13:00:00,NA,-1.7
1852-01-07 22:00:00,987.8,NA
1852-01-07 22:00:00,NA,-10
1852-01-08 08:00:00,995.6,NA
1852-01-08 08:00:00,NA,-6.1
1852-01-08 13:00:00,993.9,NA
1852-01-08 13:00:00,NA,-3.9
1852-01-08 17:00:00,991.2,NA
1852-01-08 17:00:00,NA,-5.6
1852-01-08 17:00:00,NA,NA
1852-01-08 21:00:00,NA,NA
1852-01-08 22:00:00,990.5,NA
1852-01-08 22:00:00,NA,-5
1852-01-09,NA,NA
1852-01-09 09:00:00,1007.8,NA
1852-01-09 09:00:00,NA,-3.3
1852-01-09 10:00:00,NA,NA
1852-01-09 11:00:00,1007.8,NA
1852-01-09 11:00:00,NA,-0.6
1852-01-09 12:00:00,NA,NA
1852-01-09 18:00:00,992.9,NA
1852-01-09 18:00:00,NA,-5.6
1852-01-09 22:00:00,995.6,NA
1852-01-09 22:00:00,NA,-5.6
1852-01-10,NA,NA
1852-01-10 08:00:00,995.6,NA
1852-01-10 08:00:00,NA,-2.8
1852-01-10 13:00:00,997.3,NA
1852-01-10 13:00:00,NA,2.2
1852-01-10 16:00:00,998,NA
1852-01-10 16:00:00,NA,-0.6
1852-01-10 16:00:00,NA,NA
1852-01-10 20:00:00,NA,-3.9
1852-01-10 21:00:00,NA,NA
1852-01-10 22:00:00,1002,NA
1852-01-10 22:00:00,NA,-4.4
1852-01-11,NA,NA
1852-01-11 08:00:00,999,NA
1852-01-11 08:00:00,NA,-5
1852-01-11 10:00:00,NA,NA
1852-01-11 17:00:00,1002.4,NA
1852-01-11 17:00:00,NA,-3.3
1852-01-11 19:00:00,1004.1,NA
1852-01-11 19:00:00,NA,-7.8
1852-01-11 21:00:00,NA,NA
1852-01-11 22:00:00,1006.8,NA
1852-01-11 22:00:00,NA,-10
1852-01-12,NA,NA
1852-01-12 08:00:00,1009.1,NA
1852-01-12 08:00:00,NA,-13.3
1852-01-12 11:00:00,1011.2,NA
1852-01-12 11:00:00,NA,-9.4
1852-01-12 17:00:00,1011.5,NA
1852-01-12 17:00:00,NA,-11.7
1852-01-12 19:00:00,976.3,NA
1852-01-12 19:00:00,NA,-13.9
1852-01-12 22:00:00,1011.5,NA
1852-01-12 22:00:00,NA,-15
1852-01-13,NA,NA
1852-01-13 08:00:00,998.3,NA
1852-01-13 08:00:00,NA,-13.9
1852-01-13 09:00:00,996.3,NA
1852-01-13 09:00:00,NA,-7.8
1852-01-13 09:00:00,NA,NA
1852-01-13 14:00:00,994.2,NA
1852-01-13 14:00:00,NA,-13.9
1852-01-13 18:00:00,NA,NA
1852-01-13 22:00:00,994.9,NA
1852-01-13 22:00:00,NA,-10.6
1852-01-14,NA,NA
1852-01-14 07:00:00,NA,NA
1852-01-14 08:00:00,983.7,NA
1852-01-14 08:00:00,NA,-7.8
1852-01-14 12:00:00,NA,NA
1852-01-14 13:00:00,982.1,NA
1852-01-14 13:00:00,NA,0.6
1852-01-14 18:00:00,NA,NA
1852-01-14 19:00:00,984.1,NA
1852-01-14 19:00:00,NA,-2.8
1852-01-14 22:00:00,NA,NA
1852-01-14 23:00:00,1005.8,NA
1852-01-14 23:00:00,NA,-3.9
1852-01-15,NA,NA
1852-01-15 10:00:00,985.4,NA
1852-01-15 10:00:00,NA,-5
1852-01-15 12:00:00,988.8,NA
1852-01-15 12:00:00,NA,-4.4
1852-01-15 17:00:00,994.6,NA
1852-01-15 17:00:00,NA,-7.2
1852-01-15 20:00:00,995.6,NA
1852-01-15 20:00:00,NA,-10
1852-01-15 22:00:00,995.6,NA
1852-01-15 22:00:00,NA,-9.4
1852-01-15 22:00:00,NA,NA
1852-01-16,NA,NA
1852-01-16 08:00:00,987.1,NA
1852-01-16 08:00:00,NA,-4.4
1852-01-16 12:00:00,987.1,NA
1852-01-16 12:00:00,NA,0
1852-01-16 12:00:00,NA,NA
1852-01-16 14:00:00,990.9,NA
1852-01-16 14:00:00,NA,-2.8
1852-01-16 14:00:00,NA,NA
1852-01-16 16:00:00,993.6,NA
1852-01-16 16:00:00,NA,-4.4
1852-01-16 22:00:00,998.6,NA
1852-01-16 22:00:00,NA,-6.1
1852-01-16 22:00:00,NA,NA
1852-01-17,NA,NA
1852-01-17 08:00:00,1005.8,NA
1852-01-17 08:00:00,NA,-9.4
1852-01-17 14:00:00,1007.5,NA
1852-01-17 14:00:00,NA,-6.1
1852-01-17 14:00:00,NA,NA
1852-01-17 15:00:00,NA,-7.8
1852-01-17 23:00:00,1009.1,NA
1852-01-17 23:00:00,NA,-11.1
1852-01-17 23:00:00,NA,NA
1852-01-18,NA,NA
1852-01-18 09:00:00,1007.5,NA
1852-01-18 09:00:00,NA,-11.7
1852-01-18 16:00:00,1002.4,NA
1852-01-18 16:00:00,NA,-11.1
1852-01-18 16:00:00,NA,NA
1852-01-18 17:00:00,NA,-13.3
1852-01-18 23:00:00,982.1,NA
1852-01-18 23:00:00,NA,-13.3
1852-01-19 08:00:00,1009.1,NA
