"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HarbourGrace","47.53","-52.57","6","America/Goose_Bay","3.5","71250",NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1871-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1871-12-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA
1871-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1871-12-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1871-12-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA,NA
1871-12-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1871-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.67,NA,NA
1871-12-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA,NA
1871-12-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.89,NA,NA,NA
1871-12-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1871-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1871-12-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1871-12-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA,NA
1871-12-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA
1871-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA
1871-12-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA
1871-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA,NA
1871-12-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA,NA
1872-07-01,NA,NA,NA,NA,NA,NA,0.23,"11:00 am","noon",NA,NA,18.33,NA,"rain"
1872-07-01 07:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,15.56,NA,5,NA
1872-07-01 14:00:00,NA,NA,2,247.5,NA,NA,NA,NA,NA,NA,23.89,NA,5,NA
1872-07-01 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,15.56,NA,2,NA
1872-07-02,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,12.94,NA,NA
1872-07-02 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,10.56,NA,2,NA
1872-07-02 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,18.33,NA,2,NA
1872-07-02 21:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,10,NA,1,NA
1872-07-03,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,14.39,NA,NA
1872-07-03 07:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,8.89,NA,5,NA
1872-07-03 14:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,18.89,NA,5,NA
1872-07-03 21:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,15,NA,2,NA
1872-07-04,NA,NA,NA,NA,NA,NA,7.37,"10:30 am","7:00 pm",NA,NA,10.94,NA,NA
1872-07-04 07:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,10,NA,2,NA
1872-07-04 14:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,11.67,NA,5,NA
1872-07-04 21:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,11.11,NA,2,NA
1872-07-05,NA,NA,NA,NA,NA,NA,0,"12:30 pm","empty",NA,NA,14.28,NA,NA
1872-07-05 07:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,15.56,NA,2,NA
1872-07-05 14:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,13.89,NA,2,NA
1872-07-05 21:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,13.33,NA,1,NA
1872-07-06,NA,NA,NA,NA,NA,NA,13.46,"empty","7:00 am",NA,NA,16.67,NA,NA
1872-07-06 07:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,13.33,NA,1,NA
1872-07-06 14:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,21.11,NA,2,NA
1872-07-06 21:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,15,NA,1,NA
1872-07-07,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,17.94,NA,"au"
1872-07-07 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,13.89,NA,0,NA
1872-07-07 14:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,21.11,NA,2,NA
1872-07-07 21:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,18.33,NA,2,NA
1872-07-08,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,19.28,NA,"au"
1872-07-08 07:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,14.44,NA,2,NA
1872-07-08 14:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,21.67,NA,5,NA
1872-07-08 21:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,20,NA,1,NA
1872-07-09,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,19.22,NA,NA
1872-07-09 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,12.22,NA,1,NA
1872-07-09 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,23.89,NA,2,NA
1872-07-09 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,21.11,NA,1,NA
1872-07-10,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,20.28,NA,NA
1872-07-10 07:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,15,NA,1,NA
1872-07-10 14:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,25.28,NA,5,NA
1872-07-10 21:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,20.56,NA,5,NA
1872-07-11,NA,NA,NA,NA,NA,NA,0,"7:00 am","empty",NA,NA,16.83,NA,"rain"
1872-07-11 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,15.56,NA,5,NA
1872-07-11 14:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,17.78,NA,5,NA
1872-07-11 21:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,17.22,NA,5,NA
1872-07-12,NA,NA,NA,NA,NA,NA,38.1,"empty","3:00 am",NA,NA,12.61,NA,"rain"
1872-07-12 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,12.22,NA,11,NA
1872-07-12 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,13.33,NA,5,NA
1872-07-12 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,12.22,NA,1,NA
1872-07-13,NA,NA,NA,NA,NA,NA,0.25,"6:00 am","9:00 pm",NA,NA,15.56,NA,"rain"
1872-07-13 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,11.11,NA,1,NA
1872-07-13 14:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,17.78,NA,2,NA
1872-07-13 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,17.78,NA,1,NA
1872-07-14,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,15.11,NA,NA
1872-07-14 07:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,14.44,NA,2,NA
1872-07-14 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,17.78,NA,5,NA
1872-07-14 21:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,13.33,NA,1,NA
1872-07-15,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,17.22,NA,NA
1872-07-15 07:00:00,NA,NA,3,225,NA,NA,NA,NA,NA,NA,12.78,NA,2,NA
1872-07-15 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,21.11,NA,5,NA
1872-07-15 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,17.78,NA,5,NA
1872-07-16,NA,NA,NA,NA,NA,NA,0.51,"1:00 pm","4:00 pm",NA,NA,14.83,NA,NA
1872-07-16 07:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,13.33,NA,5,NA
1872-07-16 14:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,17.78,NA,11,NA
1872-07-16 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,13.33,NA,5,NA
1872-07-17,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,14.06,NA,NA
1872-07-17 07:00:00,NA,NA,0,315,NA,NA,NA,NA,NA,NA,10.56,NA,5,NA
1872-07-17 14:00:00,NA,NA,2,315,NA,NA,NA,NA,NA,NA,16.67,NA,5,NA
1872-07-17 21:00:00,NA,NA,4,45,"45",NA,NA,NA,NA,NA,15.56,NA,5,NA
1872-07-18,NA,NA,NA,NA,NA,NA,0.23,"7:00 am","9:00 am",NA,NA,12.94,NA,"rain"
1872-07-18 07:00:00,NA,270,1,45,NA,NA,NA,NA,NA,NA,12.22,NA,5,NA
1872-07-18 14:00:00,NA,270,2,135,NA,NA,NA,NA,NA,NA,15,NA,5,NA
1872-07-18 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,11.67,NA,2,NA
1872-07-19,NA,NA,NA,NA,NA,NA,0.23,"6:00 pm","8:00 pm",NA,NA,17.61,NA,NA
1872-07-19 07:00:00,NA,270,4,225,NA,NA,NA,NA,NA,NA,12.22,NA,2,NA
1872-07-19 14:00:00,NA,315,NA,225,NA,NA,NA,NA,NA,NA,23.33,NA,2,NA
1872-07-19 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,17.22,NA,2,NA
1872-07-20,NA,NA,NA,NA,NA,NA,0,"6:30am","empty",NA,NA,15.72,NA,NA
1872-07-20 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,13.89,NA,2,NA
1872-07-20 14:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,17.22,NA,1,NA
1872-07-20 21:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,16.11,NA,2,NA
1872-07-21,NA,NA,NA,NA,NA,NA,10.41,"empty","6:00 am",NA,NA,15,NA,NA
1872-07-21 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,14.17,NA,5,NA
1872-07-21 14:00:00,NA,315,2,45,NA,NA,NA,NA,NA,NA,16.39,NA,2,NA
1872-07-21 21:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,14.44,NA,0,NA
1872-07-22,NA,NA,NA,NA,NA,NA,13.97,"9 pm","11:30 pm",NA,NA,17.94,NA,"rain"
1872-07-22 07:00:00,NA,315,3,270,NA,NA,NA,NA,NA,NA,13.61,NA,5,NA
1872-07-22 14:00:00,NA,315,2,225,NA,NA,NA,NA,NA,NA,23.06,NA,5,NA
1872-07-22 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,17.22,NA,2,NA
1872-07-23,NA,NA,NA,NA,NA,NA,5.33,"8:30 am","2:30 pm",NA,NA,16.83,NA,"rain"
1872-07-23 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,14.44,NA,11,NA
1872-07-23 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,18.89,NA,2,NA
1872-07-23 21:00:00,NA,NA,2,225,"315",NA,NA,NA,NA,NA,17.22,NA,5,NA
1872-07-24,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,17.22,NA,NA
1872-07-24 07:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,13.89,NA,2,NA
1872-07-24 14:00:00,NA,315,2,270,NA,NA,NA,NA,NA,NA,20,NA,5,NA
1872-07-24 21:00:00,NA,NA,1,225,"270",NA,NA,NA,NA,NA,17.78,NA,1,NA
1872-07-25,NA,NA,NA,NA,NA,NA,0.76,"8:00 am","5:00 pm",NA,NA,13.5,NA,"rain"
1872-07-25 07:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,14.44,NA,1,NA
1872-07-25 14:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,13.33,NA,5,NA
1872-07-25 21:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,12.78,NA,1,NA
1872-07-26,NA,NA,NA,NA,NA,NA,13.21,"1:30 pm","7:00 pm",NA,NA,15.72,NA,"empty"
1872-07-26 07:00:00,NA,270,3,225,NA,NA,NA,NA,NA,NA,14.44,NA,5,NA
1872-07-26 14:00:00,NA,270,3,270,NA,NA,NA,NA,NA,NA,19.17,NA,5,NA
1872-07-26 21:00:00,NA,NA,3,270,"270",NA,NA,NA,NA,NA,13.61,NA,2,NA
1872-07-27,NA,NA,NA,NA,NA,NA,8.13,"11:00 pm","12:00 pm",0,NA,14.89,NA,"rain"
1872-07-27 07:00:00,NA,315,3,270,NA,NA,NA,NA,NA,NA,12.22,NA,2,NA
1872-07-27 14:00:00,NA,135,2,135,NA,NA,NA,NA,NA,NA,18.33,NA,5,NA
1872-07-27 21:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,13.89,NA,5,NA
1872-07-28,NA,NA,NA,NA,NA,NA,0.76,"8:45 am","10:00 pm",NA,NA,13.33,NA,"rain"
1872-07-28 07:00:00,NA,225,4,225,NA,NA,NA,NA,NA,NA,15,NA,11,NA
1872-07-28 14:00:00,NA,225,6,247.5,NA,NA,NA,NA,NA,NA,12.78,NA,20,NA
1872-07-28 21:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,12.22,NA,16,NA
1872-07-29,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,15.17,NA,"empty"
1872-07-29 07:00:00,NA,315,2,270,NA,NA,NA,NA,NA,NA,11.11,NA,11,NA
1872-07-29 14:00:00,NA,NA,2,315,NA,NA,NA,NA,NA,NA,19.44,NA,2,NA
1872-07-29 21:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,15,NA,2,NA
1872-07-30,NA,NA,NA,NA,NA,NA,0.23,"7:00 am","7:15 am",0,NA,14.28,NA,"rain"
1872-07-30 07:00:00,NA,270,2,225,NA,NA,NA,NA,NA,NA,12.22,NA,1,NA
1872-07-30 14:00:00,NA,270,NA,225,NA,NA,NA,NA,NA,NA,17.78,NA,5,NA
1872-07-30 21:00:00,NA,NA,3,225,"270",NA,NA,NA,NA,NA,12.78,NA,5,NA
1872-07-31,NA,NA,NA,NA,NA,NA,14.73,"7:00 am","9:00 am",0,NA,15,NA,"rain"
1872-07-31 07:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,12.22,NA,2,NA
1872-07-31 14:00:00,NA,270,4,247.5,NA,NA,NA,NA,NA,NA,17.78,NA,11,NA
1872-07-31 21:00:00,NA,NA,1,225,"225",NA,NA,NA,NA,NA,14.72,NA,5,NA
1872-08-01,NA,NA,NA,NA,NA,NA,1.02,"9:00 am","10:00 am",NA,NA,16,NA,"rain"
1872-08-01 07:00:00,16.11,NA,NA,247.5,NA,995.6,NA,NA,NA,NA,12.22,NA,5,NA
1872-08-01 14:00:00,17.78,247.5,3,247.5,NA,994.92,NA,NA,NA,NA,19.72,NA,16,NA
1872-08-01 21:00:00,21.11,NA,NA,270,NA,995.6,NA,NA,NA,NA,16.11,NA,5,NA
1872-08-02,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,15,NA,NA
1872-08-02 07:00:00,16.67,270,4,270,NA,996.28,NA,NA,NA,NA,11.67,NA,11,NA
1872-08-02 14:00:00,17.78,270,4,270,NA,997.29,NA,NA,NA,NA,19.44,NA,11,NA
1872-08-02 21:00:00,17.22,NA,3,247.5,"270",998.98,NA,NA,NA,NA,13.89,NA,2,NA
1872-08-03,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,15.17,NA,NA
1872-08-03 07:00:00,15,NA,NA,270,NA,1006.77,NA,NA,NA,NA,11.11,NA,2,NA
1872-08-03 14:00:00,18.89,NA,1,247.5,NA,1010.16,NA,NA,NA,NA,21.11,NA,2,",hz"
1872-08-03 21:00:00,16.11,NA,2,45,"315",1014.22,NA,NA,NA,NA,12.78,NA,5,NA
1872-08-04,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,13.44,NA,NA
1872-08-04 07:00:00,14.44,NA,NA,135,NA,1009.14,NA,NA,NA,NA,10.83,NA,1,",hz"
1872-08-04 14:00:00,17.78,315,2,90,NA,1013.88,NA,NA,NA,NA,15.56,NA,5,NA
1872-08-04 21:00:00,12.78,NA,2,45,"315",1015.92,NA,NA,NA,NA,12.22,NA,1,NA
1872-08-05,NA,NA,NA,NA,NA,NA,18.8,"11:30 am","12:00 pm",NA,NA,12.33,NA,"rain"
1872-08-05 07:00:00,15,NA,NA,135,NA,1018.96,NA,NA,NA,NA,11.94,NA,2,",hz"
1872-08-05 14:00:00,15.56,NA,NA,90,NA,1018.96,NA,NA,NA,NA,13.33,NA,5,NA
1872-08-05 21:00:00,14.44,NA,NA,90,NA,1015.24,NA,NA,NA,NA,11.67,NA,5,",fg"
1872-08-06,NA,NA,NA,NA,NA,NA,1.27,"9:00 am","2:00 pm",NA,NA,10.39,NA,"rain"
1872-08-06 07:00:00,14.72,NA,NA,45,NA,1014.22,NA,NA,NA,NA,10,NA,11,",hz"
1872-08-06 14:00:00,15.56,315,2,90,NA,1014.22,NA,NA,NA,NA,11.11,NA,5,NA
1872-08-06 21:00:00,15.83,NA,NA,90,NA,1014.56,NA,NA,NA,NA,10,NA,2,NA
1872-08-07,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,10.78,NA,NA
1872-08-07 07:00:00,14.17,0,2,90,NA,1017.61,NA,NA,NA,NA,8.89,NA,2,NA
1872-08-07 14:00:00,14.44,NA,NA,135,NA,1017.95,NA,NA,NA,NA,12.22,NA,2,",hz"
1872-08-07 21:00:00,14.44,NA,NA,NA,NA,1018.29,NA,NA,NA,NA,11.39,NA,NA,",hz"
1872-08-08,NA,NA,NA,NA,NA,NA,NA,"8:45 pm",NA,NA,NA,16.22,NA,"rain"
1872-08-08 07:00:00,15.56,NA,NA,225,NA,1017.95,NA,NA,NA,NA,13.33,NA,2,NA
1872-08-08 14:00:00,16.67,NA,NA,247.5,NA,1016.93,NA,NA,NA,NA,19.44,NA,5,",fg"
1872-08-08 21:00:00,16.67,NA,NA,247.5,NA,1016.59,NA,NA,NA,NA,15.83,NA,5,NA
1872-08-09,NA,NA,NA,NA,NA,NA,24.13,"empty","2:00 am",NA,NA,18.17,NA,NA
1872-08-09 07:00:00,17.78,NA,NA,NA,NA,1008.81,NA,NA,NA,NA,10.83,NA,NA,",hz"
1872-08-09 14:00:00,18.33,315,NA,135,NA,1009.82,NA,NA,NA,NA,23.33,NA,2,NA
1872-08-09 21:00:00,18.89,NA,2,90,"315",1010.84,NA,NA,NA,NA,20.83,NA,1,NA
1872-08-10,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,17.94,NA,NA
1872-08-10 07:00:00,18.06,315,1,225,NA,1010.16,NA,NA,NA,NA,16.67,NA,2,NA
1872-08-10 14:00:00,20.56,0,2,225,NA,1006.77,NA,NA,NA,NA,21.67,NA,5,NA
1872-08-10 21:00:00,22.22,NA,NA,247.5,NA,1006.77,NA,NA,NA,NA,16.11,NA,2,NA
1872-08-11,NA,NA,NA,NA,NA,NA,1.52,"11:30 pm","12:00 pm",NA,NA,17.61,NA,"rain"
1872-08-11 07:00:00,17.22,247.5,2,247.5,NA,1009.14,NA,NA,NA,NA,15,NA,11,NA
1872-08-11 14:00:00,19.44,NA,NA,45,NA,1006.1,NA,NA,NA,NA,21.11,NA,5,",hz"
1872-08-11 21:00:00,20.56,NA,2,225,"315",1006.43,NA,NA,NA,NA,16.67,NA,1,NA
1872-08-12,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,13.61,NA,NA
1872-08-12 07:00:00,18.89,NA,NA,225,NA,1011.51,NA,NA,NA,NA,11.11,NA,5,",hz"
1872-08-12 14:00:00,20,NA,NA,270,NA,1011.18,NA,NA,NA,NA,15.83,NA,5,",hz"
1872-08-12 21:00:00,19.72,NA,2,270,"270",1011.18,NA,NA,NA,NA,13.89,NA,2,NA
1872-08-13,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,16.67,NA,NA
1872-08-13 07:00:00,19.72,NA,NA,225,NA,1010.84,NA,NA,NA,NA,12.78,NA,1,NA
1872-08-13 14:00:00,20,NA,NA,135,NA,1011.51,NA,NA,NA,NA,22.22,NA,2,NA
1872-08-13 21:00:00,19.44,NA,2,45,"315",1011.85,NA,NA,NA,NA,15,NA,2,NA
1872-08-14,NA,NA,NA,NA,NA,NA,1.27,"3:45 pm","10:00 pm",NA,NA,15.94,NA,"rain"
1872-08-14 07:00:00,19.44,315,1,247.5,NA,1008.47,NA,NA,NA,NA,14.17,NA,5,NA
1872-08-14 14:00:00,21.11,270,1,315,NA,1009.82,NA,NA,NA,NA,22.22,NA,5,NA
1872-08-14 21:00:00,23.33,NA,NA,45,NA,1011.51,NA,NA,NA,NA,11.39,NA,11,",fg"
1872-08-15,NA,NA,NA,NA,NA,NA,11.68,"6:00 pm","9:00 pm",NA,NA,13.78,NA,"rain"
1872-08-15 07:00:00,16.11,NA,NA,45,NA,1021,NA,NA,NA,NA,9.72,NA,5,NA
1872-08-15 14:00:00,17.22,NA,NA,45,NA,1021.67,NA,NA,NA,NA,17.78,NA,2,NA
1872-08-15 21:00:00,18.06,NA,2,225,"315",1021.67,NA,NA,NA,NA,13.89,NA,1,NA
1872-08-16,NA,NA,NA,NA,NA,NA,11.43,"9:30 am","4:00 pm",NA,NA,12.06,NA,"rain"
1872-08-16 07:00:00,15.28,NA,NA,NA,NA,1014.22,NA,NA,NA,NA,10,NA,0,",hz"
1872-08-16 14:00:00,15.56,NA,NA,225,NA,1010.16,NA,NA,NA,NA,12.78,NA,2,",hz"
1872-08-16 21:00:00,16.39,NA,NA,45,NA,1009.82,NA,NA,NA,NA,12.22,NA,1,NA
1872-08-17,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,15.83,NA,NA
1872-08-17 07:00:00,16.94,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,10.56,NA,0,NA
1872-08-17 14:00:00,18.33,315,2,315,NA,1017.61,NA,NA,NA,NA,9.72,NA,2,NA
1872-08-17 21:00:00,19.17,NA,1,270,"0",1017.95,NA,NA,NA,NA,16.11,NA,5,NA
1872-08-18,NA,NA,NA,NA,NA,NA,0.76,"8:00 am","3:00 pm",NA,NA,14.72,NA,"rain"
1872-08-18 07:00:00,16.67,NA,NA,225,NA,1012.53,NA,NA,NA,NA,12.22,NA,2,",hz"
1872-08-18 14:00:00,17.78,NA,NA,180,NA,1014.22,NA,NA,NA,NA,19.72,NA,5,",hz"
1872-08-18 21:00:00,18.33,NA,NA,225,NA,1014.56,NA,NA,NA,NA,12.22,NA,2,",hz"
1872-08-19,NA,NA,NA,NA,NA,NA,NA,"8:45 am",NA,NA,NA,13.44,NA,"rain"
1872-08-19 07:00:00,15.83,NA,NA,180,NA,1014.22,NA,NA,NA,NA,12.22,NA,5,",fg"
1872-08-19 14:00:00,16.39,NA,NA,90,NA,1014.9,NA,NA,NA,NA,14.72,NA,5,",fg"
1872-08-19 21:00:00,16.67,NA,NA,45,NA,1013.21,NA,NA,NA,NA,10.56,NA,2,",fg"
1872-08-20,NA,NA,NA,NA,NA,NA,9.91,"empty","3:00 am",NA,NA,11.83,NA,"rain"
1872-08-20 07:00:00,16.11,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,11.11,NA,NA,",fg"
1872-08-20 14:00:00,16.67,NA,NA,45,NA,1012.87,NA,NA,NA,NA,10.56,NA,2,NA
1872-08-20 21:00:00,16.67,NA,1,45,"45",1013.88,NA,NA,NA,NA,11.11,NA,5,NA
1872-08-21,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,13.5,NA,NA
1872-08-21 07:00:00,16.39,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,8.89,NA,NA,NA
1872-08-21 14:00:00,18.06,NA,NA,247.5,NA,1016.59,NA,NA,NA,NA,17.22,NA,2,",hz"
1872-08-21 21:00:00,17.78,NA,NA,247.5,NA,1016.26,NA,NA,NA,NA,14.44,NA,2,",hz"
1872-08-22,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,16,NA,NA
1872-08-22 07:00:00,17.22,0,2,247.5,NA,1013.88,NA,NA,NA,NA,12.5,NA,5,NA
1872-08-22 14:00:00,18.89,45,2,247.5,NA,1012.87,NA,NA,NA,NA,20,NA,5,NA
1872-08-22 21:00:00,18.89,NA,NA,270,NA,1010.5,NA,NA,NA,NA,15.56,NA,5,",hz"
1872-08-23,NA,NA,NA,NA,NA,NA,2.79,"7:00 am","12:00 pm",NA,NA,17.39,NA,"rain"
1872-08-23 07:00:00,18.89,247.5,4,247.5,NA,1006.77,NA,NA,NA,NA,15.56,NA,11,NA
1872-08-23 14:00:00,20,247.5,4,247.5,NA,1004.74,NA,NA,NA,NA,22.22,NA,11,NA
1872-08-23 21:00:00,19.72,NA,2,225,"247.5",1004.74,NA,NA,NA,NA,20,NA,5,NA
1872-08-24,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,18.06,NA,"empty"
1872-08-24 07:00:00,18.33,NA,NA,225,NA,1001.69,NA,NA,NA,NA,16.11,NA,2,",hz"
1872-08-24 14:00:00,20.56,315,2,270,NA,1001.69,NA,NA,NA,NA,21.94,NA,2,NA
1872-08-24 21:00:00,20,NA,NA,45,NA,1001.69,NA,NA,NA,NA,16.11,NA,5,",hz"
